TF	Target	Relationship
YKL020C	YOR027W	activator
YKL020C	YPL016W	activator
YKL020C	YBR067C	activator
YKL020C	YOR052C	activator
YKL020C	YDR209C	activator
YKL020C	YLR108C	activator
YMR019W	YFR041C	activator
YHR178W	YMR318C	activator
YHR178W	YFL030W	activator
YHR178W	YPL061W	activator
YHR178W	YDR441C	activator
YHR178W	YDR384C	activator
YHR178W	YML116W	activator
YHR178W	YDR231C	activator
YHR178W	YKR071C	activator
YHR178W	YGL196W	activator
YHR178W	YGR254W	activator
YHR178W	YOR120W	activator
YHR178W	YDL198C	activator
YHR178W	YPR035W	activator
YHR178W	YHR183W	activator
YHR178W	YGR256W	activator
YHR178W	YNL274C	activator
YHR178W	YMR290C	activator
YHR178W	YDR232W	activator
YHR178W	YEL034W	activator
YHR178W	YBR159W	activator
YHR178W	YDR072C	activator
YHR178W	YKL032C	activator
YHR178W	YDL049C	activator
YHR178W	YOR354C	activator
YHR178W	YKL062W	activator
YHR178W	YMR145C	activator
YHR178W	YLR199C	activator
YHR178W	YMR006C	activator
YHR178W	YGL008C	activator
YHR178W	YEL055C	activator
YHR178W	YNL055C	activator
YHR178W	YGR044C	activator
YHR178W	YOR369C	activator
YHR178W	YOL121C	activator
YHR178W	YML043C	activator
YHR178W	YMR266W	activator
YHR178W	YMR272C	activator
YHR178W	YJR095W	activator
YHR178W	YOR315W	activator
YHR178W	YDR011W	activator
YHR178W	YHR163W	activator
YHR178W	YHR178W	activator
YHR178W	YIL047C	activator
YHR178W	YLR354C	activator
YHR178W	YPR074C	activator
YHR178W	YNL283C	activator
YHR178W	YDR248C	activator
YHR178W	YGR035C	activator
YHR178W	YKL177W	activator
YHR178W	YLR152C	activator
YHR084W	YBR085W	activator
YHR084W	YJR155W	activator
YHR084W	YNL331C	activator
YHR084W	YBL074C	activator
YHR084W	YGR037C	activator
YHR084W	YDR448W	activator
YHR084W	YDR216W	activator
YHR084W	YCR010C	activator
YHR084W	YDL239C	activator
YHR084W	YLR040C	activator
YHR084W	YOR129C	activator
YHR084W	YDR085C	activator
YHR084W	YGL032C	activator
YHR084W	YFL055W	activator
YHR084W	YKL037W	activator
YHR084W	YKR074W	activator
YHR084W	YMR170C	activator
YHR084W	YPL061W	activator
YHR084W	YNL148C	activator
YHR084W	YGL047W	activator
YHR084W	YFL050C	activator
YHR084W	YJR047C	activator
YHR084W	YDR530C	activator
YHR084W	YPR192W	activator
YHR084W	YJL088W	activator
YHR084W	YDR380W	activator
YHR084W	YHR137W	activator
YHR084W	YDR106W	activator
YHR084W	YDL088C	activator
YHR084W	YPR093C	activator
YHR084W	YPR049C	activator
YHR084W	YOL082W	activator
YHR084W	YOL083W	activator
YHR084W	YPR026W	activator
YHR084W	YMR098C	activator
YHR084W	YJR001W	activator
YHR084W	YIL140W	activator
YHR084W	YIL015W	activator
YHR084W	YPL255W	activator
YHR084W	YAL061W	activator
YHR084W	YER155C	activator
YHR084W	YIL159W	activator
YHR084W	YGR230W	activator
YHR084W	YBL085W	activator
YHR084W	YNL042W	activator
YHR084W	YJL188C	activator
YHR084W	YDR241W	activator
YHR084W	YNL288W	activator
YHR084W	YER168C	activator
YHR084W	YGR217W	activator
YHR084W	YPR025C	activator
YHR084W	YAL041W	activator
YHR084W	YDR054C	activator
YHR084W	YCL064C	activator
YHR084W	YNL192W	activator
YHR084W	YBR023C	activator
YHR084W	YHR142W	activator
YHR084W	YMR198W	activator
YHR084W	YOR349W	activator
YHR084W	YOR028C	activator
YHR084W	YOR356W	activator
YHR084W	YLR346C	activator
YHR084W	YNL298W	activator
YHR084W	YGR108W	activator
YHR084W	YPR119W	activator
YHR084W	YGR109C	activator
YHR084W	YGR110W	activator
YHR084W	YMR199W	activator
YHR084W	YPL256C	activator
YHR084W	YAL040C	activator
YHR084W	YOR093C	activator
YHR084W	YPR013C	activator
YHR084W	YGR120C	activator
YHR084W	YER157W	activator
YHR084W	YDL248W	activator
YHR084W	YLR213C	activator
YHR084W	YDR179C	activator
YHR084W	YLR380W	activator
YHR084W	YPR135W	activator
YHR084W	YLR411W	activator
YHR084W	YGR088W	activator
YHR084W	YGL027C	activator
YHR084W	YKL096W	activator
YHR084W	YIR027C	activator
YHR084W	YIR029W	activator
YHR084W	YIR028W	activator
YHR084W	YJR150C	activator
YHR084W	YKR024C	activator
YHR084W	YOR180C	activator
YHR084W	YNL118C	activator
YHR084W	YFR012W	activator
YHR084W	YOL052C-A	activator
YHR084W	YMR173W	activator
YHR084W	YDL024C	activator
YHR084W	YLR437C	activator
YHR084W	YPL049C	activator
YHR084W	YIR004W	activator
YHR084W	YDL178W	activator
YHR084W	YER179W	activator
YHR084W	YDR294C	activator
YHR084W	YAL026C	activator
YHR084W	YER124C	activator
YHR084W	YBR007C	activator
YHR084W	YOL087C	activator
YHR084W	YHL016C	activator
YHR084W	YKL204W	activator
YHR084W	YGR146C	activator
YHR084W	YEL030W	activator
YHR084W	YDR446W	activator
YHR084W	YLR228C	activator
YHR084W	YLR436C	activator
YHR084W	YKR076W	activator
YHR084W	YMR176W	activator
YHR084W	YDR036C	activator
YHR084W	YNL230C	activator
YHR084W	YBR239C	activator
YHR084W	YDR365C	activator
YHR084W	YGR098C	activator
YHR084W	YIL009C-A	activator
YHR084W	YLR300W	activator
YHR084W	YOR317W	activator
YHR084W	YJL157C	activator
YHR084W	YMR319C	activator
YHR084W	YGR131W	activator
YHR084W	YJR093C	activator
YHR084W	YMR306W	activator
YHR084W	YKR102W	activator
YHR084W	YER109C	activator
YHR084W	YAL063C	activator
YHR084W	YLR454W	activator
YHR084W	YJL161W	activator
YHR084W	YPL222W	activator
YHR084W	YLR214W	activator
YHR084W	YOR381W	activator
YHR084W	YOR384W	activator
YHR084W	YOL152W	activator
YHR084W	YPL141C	activator
YHR084W	YOR324C	activator
YHR084W	YAL019W	activator
YHR084W	YBL016W	activator
YHR084W	YHR059W	activator
YHR084W	YFL021W	activator
YHR084W	YDR211W	activator
YHR084W	YFR009W	activator
YHR084W	YPR184W	activator
YHR084W	YJR040W	activator
YHR084W	YKL104C	activator
YHR084W	YLR094C	activator
YHR084W	YHR005C	activator
YHR084W	YGR032W	activator
YHR084W	YJL103C	activator
YHR084W	YLL060C	activator
YHR084W	YPL249C	activator
YHR084W	YFL027C	activator
YHR084W	YPR008W	activator
YHR084W	YPR005C	activator
YHR084W	YDR044W	activator
YHR084W	YJR147W	activator
YHR084W	YPL116W	activator
YHR084W	YOL155C	activator
YHR084W	YBR072W	activator
YHR084W	YDR171W	activator
YHR084W	YEL069C	activator
YHR084W	YHR096C	activator
YHR084W	YJL219W	activator
YHR084W	YKL189W	activator
YHR084W	YBL059W	activator
YHR084W	YIL172C	activator
YHR084W	YJR094C	activator
YHR084W	YMR204C	activator
YHR084W	YIL002C	activator
YHR084W	YNL106C	activator
YHR084W	YOR109W	activator
YHR084W	YBR140C	activator
YHR084W	YOL081W	activator
YHR084W	YFR038W	activator
YHR084W	YPL135W	activator
YHR084W	YLR331C	activator
YHR084W	YJL162C	activator
YHR084W	YLL057C	activator
YHR084W	YKR038C	activator
YHR084W	YCL024W	activator
YHR084W	YJR054W	activator
YHR084W	YBL063W	activator
YHR084W	YPL155C	activator
YHR084W	YDL049C	activator
YHR084W	YDR037W	activator
YHR084W	YKR061W	activator
YHR084W	YOL025W	activator
YHR084W	YLR451W	activator
YHR084W	YDL240W	activator
YHR084W	YNR008W	activator
YHR084W	YBL026W	activator
YHR084W	YDR034C	activator
YHR084W	YMR021C	activator
YHR084W	YCR019W	activator
YHR084W	YBR299W	activator
YHR084W	YEL032W	activator
YHR084W	YLR274W	activator
YHR084W	YGR100W	activator
YHR084W	YJL112W	activator
YHR084W	YNL142W	activator
YHR084W	YPR138C	activator
YHR084W	YPL187W	activator
YHR084W	YGL089C	activator
YHR084W	YDR461W	activator
YHR084W	YNL145W	activator
YHR084W	YPL060W	activator
YHR084W	YIR033W	activator
YHR084W	YOL026C	activator
YHR084W	YHR015W	activator
YHR084W	YEL007W	activator
YHR084W	YNL117W	activator
YHR084W	YKL044W	activator
YHR084W	YJR061W	activator
YHR084W	YKL201C	activator
YHR084W	YNR059W	activator
YHR084W	YBL049W	activator
YHR084W	YPL082C	activator
YHR084W	YGL178W	activator
YHR084W	YCL061C	activator
YHR084W	YDL045W-A	activator
YHR084W	YKL003C	activator
YHR084W	YNL295W	activator
YHR084W	YOR066W	activator
YHR084W	YFL003C	activator
YHR084W	YGR028W	activator
YHR084W	YMR164C	activator
YHR084W	YGL051W	activator
YHR084W	YKL098W	activator
YHR084W	YEL033W	activator
YHR084W	YGL236C	activator
YHR084W	YHR023W	activator
YHR084W	YAL029C	activator
YHR084W	YMR109W	activator
YHR084W	YHR086W	activator
YHR084W	YHR124W	activator
YHR084W	YHR035W	activator
YHR084W	YPL146C	activator
YHR084W	YEL062W	activator
YHR084W	YGR043C	activator
YHR084W	YDR043C	activator
YHR084W	YBR066C	activator
YHR084W	YOR098C	activator
YHR084W	YJL039C	activator
YHR084W	YAR002W	activator
YHR084W	YJL061W	activator
YHR084W	YPR091C	activator
YHR084W	YGL038C	activator
YHR084W	YIL136W	activator
YHR084W	YDR316W	activator
YHR084W	YLR350W	activator
YHR084W	YJR051W	activator
YHR084W	YFR039C	activator
YHR084W	YHR179W	activator
YHR084W	YJL104W	activator
YHR084W	YKL025C	activator
YHR084W	YEL049W	activator
YHR084W	YFL020C	activator
YHR084W	YNR076W	activator
YHR084W	YAR020C	activator
YHR084W	YNL289W	activator
YHR084W	YGR087C	activator
YHR084W	YBL005W	activator
YHR084W	YLR266C	activator
YHR084W	YMR231W	activator
YHR084W	YOR017W	activator
YHR084W	YJL023C	activator
YHR084W	YOR193W	activator
YHR084W	YCL056C	activator
YHR084W	YMR018W	activator
YHR084W	YGL025C	activator
YHR084W	YJR153W	activator
YHR084W	YAR071W	activator
YHR084W	YNL097C	activator
YHR084W	YFR034C	activator
YHR084W	YGR233C	activator
YHR084W	YBR296C	activator
YHR084W	YGR086C	activator
YHR084W	YER132C	activator
YHR084W	YGR199W	activator
YHR084W	YKL128C	activator
YHR084W	YLR014C	activator
YHR084W	YPL148C	activator
YHR084W	YEL060C	activator
YHR084W	YKL045W	activator
YHR084W	YNL279W	activator
YHR084W	YIL037C	activator
YHR084W	YPL156C	activator
YHR084W	YIL117C	activator
YHR084W	YML047C	activator
YHR084W	YGL053W	activator
YHR084W	YGR091W	activator
YHR084W	YPL151C	activator
YHR084W	YKR013W	activator
YHR084W	YJL078C	activator
YHR084W	YAL043C	activator
YHR084W	YGR280C	activator
YHR084W	YIL120W	activator
YHR084W	YIL121W	activator
YHR084W	YBR043C	activator
YHR084W	YBR114W	activator
YHR084W	YER095W	activator
YHR084W	YGL163C	activator
YHR084W	YJR052W	activator
YHR084W	YDL090C	activator
YHR084W	YOR048C	activator
YHR084W	YLR084C	activator
YHR084W	YMR075W	activator
YHR084W	YBR049C	activator
YHR084W	YLR107W	activator
YHR084W	YNL290W	activator
YHR084W	YPR115W	activator
YHR084W	YFL047W	activator
YHR084W	YER067W	activator
YHR084W	YMR182C	activator
YHR084W	YKL038W	activator
YHR084W	YLR453C	activator
YHR084W	YHL024W	activator
YHR084W	YBR030W	activator
YHR084W	YEL072W	activator
YHR084W	YDR279W	activator
YHR084W	YGR276C	activator
YHR084W	YIL066C	activator
YHR084W	YMR239C	activator
YHR084W	YJL144W	activator
YHR084W	YBR229C	activator
YHR084W	YPR065W	activator
YHR084W	YER169W	activator
YHR084W	YIL119C	activator
YHR084W	YHL033C	activator
YHR084W	YIR015W	activator
YHR084W	YLR367W	activator
YHR084W	YLR141W	activator
YHR084W	YBL014C	activator
YHR084W	YJR127C	activator
YHR084W	YGR152C	activator
YHR084W	YCR009C	activator
YHR084W	YHR079C-A	activator
YHR084W	YJR004C	activator
YHR084W	YFR040W	activator
YHR084W	YCR008W	activator
YHR084W	YBR024W	activator
YHR084W	YJL080C	activator
YHR084W	YMR305C	activator
YHR084W	YGR279C	activator
YHR084W	YLR404W	activator
YHR084W	YER081W	activator
YHR084W	YJL168C	activator
YHR084W	YJL105W	activator
YHR084W	YOR315W	activator
YHR084W	YBR130C	activator
YHR084W	YMR118C	activator
YHR084W	YER118C	activator
YHR084W	YHL006C	activator
YHR084W	YIL123W	activator
YHR084W	YMR175W	activator
YHR084W	YKR101W	activator
YHR084W	YHR149C	activator
YHR084W	YFR031C	activator
YHR084W	YJL074C	activator
YHR084W	YLR275W	activator
YHR084W	YLR147C	activator
YHR084W	YBR182C	activator
YHR084W	YIL016W	activator
YHR084W	YDR011W	activator
YHR084W	YPR101W	activator
YHR084W	YDR240C	activator
YHR084W	YGR013W	activator
YHR084W	YIL166C	activator
YHR084W	YGR248W	activator
YHR084W	YCL054W	activator
YHR084W	YMR107W	activator
YHR084W	YER150W	activator
YHR084W	YHR014W	activator
YHR084W	YKR031C	activator
YHR084W	YMR017W	activator
YHR084W	YBR250W	activator
YHR084W	YDR523C	activator
YHR084W	YHR139C	activator
YHR084W	YJL127C	activator
YHR084W	YER161C	activator
YHR084W	YBR081C	activator
YHR084W	YLR055C	activator
YHR084W	YCR018C	activator
YHR084W	YKR091W	activator
YHR084W	YBL106C	activator
YHR084W	YKR092C	activator
YHR084W	YBL075C	activator
YHR084W	YER103W	activator
YHR084W	YPL042C	activator
YHR084W	YMR183C	activator
YHR084W	YLR452C	activator
YHR084W	YKL072W	activator
YHR084W	YOR219C	activator
YHR084W	YKL178C	activator
YHR084W	YKL209C	activator
YHR084W	YBR294W	activator
YHR084W	YDR310C	activator
YHR084W	YPL163C	activator
YHR084W	YJL187C	activator
YHR084W	YAR042W	activator
YHR084W	YDR146C	activator
YHR084W	YLR182W	activator
YHR084W	YDR145W	activator
YHR084W	YOL020W	activator
YHR084W	YJL083W	activator
YHR084W	YBR150C	activator
YHR084W	YPL180W	activator
YHR084W	YJL052W	activator
YHR084W	YOR337W	activator
YHR084W	YBR123C	activator
YHR084W	YGR024C	activator
YHR084W	YLR004C	activator
YHR084W	YOR143C	activator
YHR084W	YNL139C	activator
YHR084W	YGR162W	activator
YHR084W	YBR067C	activator
YHR084W	YGL145W	activator
YHR084W	YIL137C	activator
YHR084W	YOR052C	activator
YHR084W	YER184C	activator
YHR084W	YDR457W	activator
YHR084W	YBR162C	activator
YHR084W	YGR221C	activator
YHR084W	YNL300W	activator
YHR084W	YGL096W	activator
YHR084W	YPR156C	activator
YHR084W	YOR256C	activator
YHR084W	YML005W	activator
YHR084W	YLR212C	activator
YHR084W	YOR344C	activator
YHR084W	YGL050W	activator
YHR084W	YBR082C	activator
YHR084W	YEL012W	activator
YHR084W	YBL067C	activator
YHR084W	YER151C	activator
YHR084W	YDR470C	activator
YHR084W	YAR027W	activator
YHR084W	YFR026C	activator
YHR084W	YDR213W	activator
YHR084W	YLR168C	activator
YHR084W	YPR152C	activator
YHR084W	YGL098W	activator
YHR084W	YGR090W	activator
YHR084W	YIL056W	activator
YHR084W	YOR054C	activator
YHR084W	YDR049W	activator
YHR084W	YLR417W	activator
YHR084W	YNL283C	activator
YHR084W	YHL028W	activator
YHR084W	YHL009C	activator
YHR084W	YIR018W	activator
YHR084W	YAR009C	activator
YHR084W	YAR053W	activator
YHR084W	YAR064W	activator
YHR084W	YBR220C	activator
YHR084W	YBR241C	activator
YHR084W	YCL065W	activator
YHR084W	YCR064C	activator
YHR084W	YCR102C	activator
YHR084W	YDL071C	activator
YHR084W	YDL129W	activator
YHR084W	YDL163W	activator
YHR084W	YDR034C-A	activator
YHR084W	YDR042C	activator
YHR084W	YDR249C	activator
YHR084W	YDR278C	activator
YHR084W	YDR344C	activator
YHR084W	YDR442W	activator
YHR084W	YDR445C	activator
YHR084W	YDR535C	activator
YHR084W	YDR537C	activator
YHR084W	YEL041W	activator
YHR084W	YEL025C	activator
YHR084W	YER079W	activator
YHR084W	YER137C	activator
YHR084W	YER138W-A	activator
YHR084W	YER181C	activator
YHR084W	YER188W	activator
YHR084W	YFL063W	activator
YHR084W	YFL064C	activator
YHR084W	YGL088W	activator
YHR084W	YGL102C	activator
YHR084W	YGL118C	activator
YHR084W	YGL159W	activator
YHR084W	YGR039W	activator
YHR084W	YGR051C	activator
YHR084W	YGR107W	activator
YHR084W	YGR122W	activator
YHR084W	YGR139W	activator
YHR084W	YGR151C	activator
YHR084W	YHL008C	activator
YHR084W	YHR127W	activator
YHR084W	YHR210C	activator
YHR084W	YHR212C	activator
YHR084W	YHR214W	activator
YHR084W	YHR217C	activator
YHR084W	YIL067C	activator
YHR084W	YIL141W	activator
YHR084W	YIR020C	activator
YHR084W	YJL007C	activator
YHR084W	YJL028W	activator
YHR084W	YJL043W	activator
YHR084W	YJL045W	activator
YHR084W	YJL163C	activator
YHR084W	YJL169W	activator
YHR084W	YJR079W	activator
YHR084W	YKL095W	activator
YHR084W	YKL091C	activator
YHR084W	YKL162C	activator
YHR084W	YKL225W	activator
YHR084W	YKR033C	activator
YHR084W	YLR042C	activator
YHR084W	YLR053C	activator
YHR084W	YLR111W	activator
YHR084W	YLR217W	activator
YHR084W	YLR255C	activator
YHR084W	YLR287C	activator
YHR084W	YLR326W	activator
YHR084W	YLR400W	activator
YHR084W	YLR415C	activator
YHR084W	YLR456W	activator
YHR084W	YML089C	activator
YHR084W	YML133C	activator
YHR084W	YJR110W	activator
YHR084W	YMR265C	activator
YHR084W	YMR304C-A	activator
YHR084W	YNL144C	activator
YHR084W	YNL179C	activator
YHR084W	YNL208W	activator
YHR084W	YOL106W	activator
YHR084W	YGR281W	activator
YHR084W	YOR131C	activator
YHR084W	YOR248W	activator
YHR084W	YOR318C	activator
YHR084W	YOR389W	activator
YHR084W	YPL191C	activator
YHR084W	YGR198W	activator
YHR084W	YPR015C	activator
YHR084W	YPR142C	activator
YHR084W	YPR195C	activator
YHR084W	YPR202W	activator
YHR084W	YPR203W	activator
YHR084W	YLR120C	activator
YHR084W	YBR162W-A	activator
YHR084W	YOR087W	activator
YHR084W	YML109W	activator
YHR084W	YER033C	activator
YDR463W	YCL025C	activator
YDR463W	YBR068C	activator
YDR463W	YDR046C	activator
YDR463W	YMR144W	activator
YDR463W	YLR094C	activator
YDR463W	YEL046C	activator
YDR463W	YDR508C	activator
YDR463W	YDR047W	activator
YDR463W	YDL182W	activator
YDR463W	YGR103W	activator
YDR463W	YKL120W	activator
YDR463W	YLR350W	activator
YHR006W	YCL025C	activator
YHR006W	YBR068C	activator
YHR006W	YDL227C	activator
YDR310C	YHR183W	activator
YDR310C	YPL240C	activator
YDR310C	YDR310C	activator
YER111C	YMR072W	activator
YER111C	YPL267W	activator
YER111C	YNR044W	activator
YER111C	YOR377W	activator
YER111C	YPL255W	activator
YER111C	YGR140W	activator
YER111C	YDR134C	activator
YER111C	YOR074C	activator
YER111C	YJL194W	activator
YER111C	YJL158C	activator
YER111C	YGR108W	activator
YER111C	YPR119W	activator
YER111C	YPR120C	activator
YER111C	YGR109C	activator
YER111C	YMR199W	activator
YER111C	YPL256C	activator
YER111C	YNR028W	activator
YER111C	YGR189C	activator
YER111C	YOL007C	activator
YER111C	YKL096W	activator
YER111C	YKL096W-A	activator
YER111C	YLR186W	activator
YER111C	YLR056W	activator
YER111C	YLR233C	activator
YER111C	YLR300W	activator
YER111C	YMR144W	activator
YER111C	YLR342W	activator
YER111C	YER145C	activator
YER111C	YDR309C	activator
YER111C	YGR032W	activator
YER111C	YPR005C	activator
YER111C	YCR065W	activator
YER111C	YNL030W	activator
YER111C	YPL127C	activator
YER111C	YNL031C	activator
YER111C	YDL227C	activator
YER111C	YOL155C	activator
YER111C	YKL101W	activator
YER111C	YDR225W	activator
YER111C	YBL003C	activator
YER111C	YDR224C	activator
YER111C	YGL253W	activator
YER111C	YMR195W	activator
YER111C	YPL017C	activator
YER111C	YPL054W	activator
YER111C	YGR292W	activator
YER111C	YDL003W	activator
YER111C	YOL126C	activator
YER111C	YER001W	activator
YER111C	YMR070W	activator
YER111C	YPR149W	activator
YER111C	YNR009W	activator
YER111C	YGL038C	activator
YER111C	YNL015W	activator
YER111C	YNL289W	activator
YER111C	YDL127W	activator
YER111C	YGL013C	activator
YER111C	YOR153W	activator
YER111C	YKL043W	activator
YER111C	YMR006C	activator
YER111C	YOR161C	activator
YER111C	YBR088C	activator
YER111C	YKR013W	activator
YER111C	YDL055C	activator
YER111C	YNL016W	activator
YER111C	YLR084C	activator
YER111C	YER070W	activator
YER111C	YIL066C	activator
YER111C	YGR279C	activator
YER111C	YDR077W	activator
YER111C	YOR315W	activator
YER111C	YIL123W	activator
YER111C	YMR016C	activator
YER111C	YPL124W	activator
YER111C	YOR313C	activator
YER111C	YOR247W	activator
YER111C	YKR092C	activator
YER111C	YJL092W	activator
YER111C	YGL184C	activator
YER111C	YLR045C	activator
YER111C	YPL057C	activator
YER111C	YDR297W	activator
YER111C	YPR009W	activator
YER111C	YPL163C	activator
YER111C	YGR221C	activator
YER111C	YNL300W	activator
YER111C	YNL299W	activator
YER111C	YKR056W	activator
YER111C	YOR344C	activator
YER111C	YIL101C	activator
YER111C	YDR132C	activator
YER111C	YDR222W	activator
YER111C	YGL036W	activator
YER111C	YGR035C	activator
YER111C	YGR234W	activator
YER111C	YDR451C	activator
YER111C	YOL019W	activator
YER111C	YOR248W	activator
YER111C	YML027W	activator
YER111C	YPL068C	activator
YER111C	YPR015C	activator
YDR146C	YPL158C	activator
YDR146C	YBR158W	activator
YDR146C	YKL185W	activator
YDR146C	YJL194W	activator
YDR146C	YGR189C	activator
YDR146C	YOR264W	activator
YDR146C	YNL327W	activator
YDR146C	YGR254W	activator
YDR146C	YAL022C	activator
YDR146C	YDL227C	activator
YDR146C	YJL159W	activator
YDR146C	YLR439W	activator
YDR146C	YNL078W	activator
YDR146C	YDL127W	activator
YDR146C	YDL179W	activator
YDR146C	YKL164C	activator
YDR146C	YDR055W	activator
YDR146C	YLR079W	activator
YPL128C	YDR101C	activator
YPL128C	YKR024C	activator
YBR083W	YDR448W	activator
YBR083W	YAR015W	activator
YBR083W	YCR105W	activator
YBR083W	YLR227C	activator
YBR083W	YNR044W	activator
YBR083W	YKL157W	activator
YBR083W	YNR019W	activator
YBR083W	YIL140W	activator
YBR083W	YIL015W	activator
YBR083W	YJR148W	activator
YBR083W	YER155C	activator
YBR083W	YIL096C	activator
YBR083W	YJR025C	activator
YBR083W	YGR230W	activator
YBR083W	YOR299W	activator
YBR083W	YLR110C	activator
YBR083W	YHR142W	activator
YBR083W	YOR349W	activator
YBR083W	YJL158C	activator
YBR083W	YNL298W	activator
YBR083W	YMR199W	activator
YBR083W	YGR189C	activator
YBR083W	YGR218W	activator
YBR083W	YOL007C	activator
YBR083W	YCR017C	activator
YBR083W	YKL096W	activator
YBR083W	YIR027C	activator
YBR083W	YIR028W	activator
YBR083W	YIR031C	activator
YBR083W	YMR173W	activator
YBR083W	YOR030W	activator
YBR083W	YBR078W	activator
YBR083W	YFL048C	activator
YBR083W	YDR040C	activator
YBR083W	YDR365C	activator
YBR083W	YDR261C	activator
YBR083W	YBR040W	activator
YBR083W	YCR089W	activator
YBR083W	YMR306W	activator
YBR083W	YER109C	activator
YBR083W	YGR052W	activator
YBR083W	YLR449W	activator
YBR083W	YOR324C	activator
YBR083W	YAL028W	activator
YBR083W	YBL016W	activator
YBR083W	YOR178C	activator
YBR083W	YKR039W	activator
YBR083W	YDR211W	activator
YBR083W	YKL104C	activator
YBR083W	YDR309C	activator
YBR083W	YGR032W	activator
