TF	Target	Sign
YJR060W	YBR225W	-
YJR060W	YBR248C	+
YJR060W	YBR249C	+
YJR060W	YBR250W	+
YJR060W	YBR287W	-
YJR060W	YCL034W	+
YJR060W	YCL035C	+
YJR060W	YCR057C	+
YJR060W	YCR087C-A	+
YJR060W	YCR088W	+
YJR060W	YCR092C	+
YJR060W	YCR093W	+
YJR060W	YCR098C	+
YJR060W	YDL051W	+
YJR060W	YDL052C	+
YJR060W	YDL058W	+
YJR060W	YDL059C	+
YJR060W	YDL073W	+
YJR060W	YDL074C	+
YJR060W	YDL120W	-
YJR060W	YDL121C	+
YJR060W	YDR054C	-
YJR060W	YDR055W	-
YJR060W	YDR114C	+
YJR060W	YDR141C	+
YJR060W	YDR160W	+
YJR060W	YDR169C	+
YJR060W	YDR190C	+
YJR060W	YDR191W	+
YJR060W	YDR267C	+
YJR060W	YDR268W	+
YJR060W	YDR297W	-
YJR060W	YDR396W	+
YJR060W	YDR397C	-
YJR060W	YDR398W	+
YJR060W	YDR439W	+
YJR060W	YDR482C	+
YJR060W	YDR483W	+
YJR060W	YDR502C	+
YJR060W	YDR503C	+
YJR060W	YDR508C	+
YJR060W	YDR510W	+
YJR060W	YDR511W	+
YJR060W	YDR530C	+
YJR060W	YDR531W	+
YJR060W	YEL024W	-
YJR060W	YEL025C	-
YJR060W	YEL043W	+
YJR060W	YEL044W	-
YJR060W	YEL045C	-
YJR060W	YEL046C	-
YJR060W	YEL072W	+
YJR060W	YER017C	+
YJR060W	YER043C	-
YJR060W	YER053C	-
YJR060W	YER055C	+
YJR060W	YER057C	+
YJR060W	YER058W	-
YJR060W	YER060W-A	+
YJR060W	YER062C	+
YJR060W	YER063W	+
YJR060W	YER071C	+
YJR060W	YER072W	-
YJR060W	YER091C	+
YJR060W	YER091C-A	+
YJR060W	YER092W	-
YJR060W	YER094C	+
YJR060W	YER095W	+
YJR060W	YER099C	+
YJR060W	YER100W	+
YJR060W	YER107C	-
YJR060W	YER112W	+
YJR060W	YER114C	+
YJR060W	YER124C	+
YJR060W	YER125W	-
YJR060W	YER177W	-
YJR060W	YFL017W-A	+
YJR060W	YFL018C	-
YJR060W	YFL023W	+
YJR060W	YFL024C	-
YJR060W	YFL032W	-
YJR060W	YFR018C	-
YJR060W	YFR019W	-
YJR060W	YFR030W	+
YJR060W	YFR033C	-
YJR060W	YFR049W	+
YJR060W	YGL055W	-
YJR060W	YGL056C	+
YJR060W	YGL125W	-
YJR060W	YGL126W	+
YJR060W	YGL127C	+
YJR060W	YGL128C	+
YJR060W	YGL187C	+
YJR060W	YGL207W	+
YJR060W	YGR016W	+
YJR060W	YGR032W	-
YJR060W	YGR049W	+
YJR060W	YGR060W	-
YJR060W	YGR078C	+
YJR060W	YGR079W	+
YJR060W	YGR116W	-
YJR060W	YGR154C	+
YJR060W	YGR155W	+
YJR060W	YGR200C	+
YJR060W	YGR204W	+
YJR060W	YGR223C	+
YJR060W	YGR224W	+
YJR060W	YGR229C	+
YJR060W	YGR230W	+
YJR060W	YGR233C	+
YJR060W	YHL004W	+
YJR060W	YHR001W-A	+
YJR060W	YHR033W	-
YJR060W	YHR041C	+
YJR060W	YHR042W	+
YJR060W	YHR083W	+
YJR060W	YHR089C	+
YJR060W	YHR098C	+
YJR060W	YHR099W	+
YJR060W	YHR112C	+
YJR060W	YHR113W	-
YJR060W	YHR136C	+
YJR060W	YHR137W	+
YJR060W	YIL031W	+
YJR060W	YIL032C	+
YJR060W	YIL033C	-
YJR060W	YIL074C	+
YJR060W	YIL088C	+
YJR060W	YIL118W	+
YJR060W	YIL126W	+
YJR060W	YIL127C	+
YJR060W	YIR006C	+
YJR060W	YIR042C	+
YJR060W	YJL012C	-
YJR060W	YJL054W	-
YJR060W	YJL060W	+
YJR060W	YJL100W	+
YJR060W	YJL101C	+
YJR060W	YJL109C	+
YJR060W	YJL117W	+
YJR060W	YJL119C	+
YJR060W	YJL129C	-
YJR060W	YJL133W	+
YJR060W	YJL149W	+
YJR060W	YJL150W	+
YJR060W	YJL151C	+
YJR060W	YJL158C	-
YJR060W	YJL166W	-
YJR060W	YJL167W	+
YJR060W	YJL168C	-
YJR060W	YJL186W	+
YJR060W	YJL209W	+
YJR060W	YJL211C	+
YJR060W	YJR009C	-
YJR060W	YJR010W	-
YJR060W	YJR058C	-
YJR060W	YJR095W	+
YJR060W	YJR119C	+
YJR060W	YJR120W	+
YJR060W	YJR137C	+
YJR060W	YJR138W	-
YJR060W	YJR139C	+
YJR060W	YJR145C	+
YJR060W	YJR146W	+
YJR060W	YKL007W	+
YJR060W	YKL008C	+
YJR060W	YKL016C	-
YJR060W	YKL191W	+
YJR060W	YKL192C	+
YJR060W	YKL193C	-
YJR060W	YKR057W	+
YJR060W	YKR068C	-
YJR060W	YKR069W	+
YJR060W	YKR073C	+
YJR060W	YLL008W	-
YJR060W	YLL055W	-
YJR060W	YLL056C	-
YJR060W	YLR032W	+
YJR060W	YLR033W	+
YJR060W	YLR081W	-
YJR060W	YLR092W	+
YJR060W	YLR139C	+
YJR060W	YLR142W	+
YJR060W	YLR149C	+
YJR060W	YLR150W	+
YJR060W	YLR151C	+
YJR060W	YLR155C	+
YJR060W	YLR156W	+
YJR060W	YLR157C	+
YJR060W	YLR157C-A	+
YJR060W	YLR158C	+
YJR060W	YLR160C	+
YJR060W	YLR174W	+
YJR060W	YLR267W	+
YJR060W	YLR280C	-
YJR060W	YLR281C	+
YJR060W	YLR283W	+
YJR060W	YLR301W	+
YJR060W	YLR303W	+
YJR060W	YLR409C	+
YJR060W	YLR410W	+
YJR060W	YML017W	+
YJR060W	YML018C	-
YJR060W	YML119W	+
YJR060W	YML120C	+
YJR060W	YML121W	+
YJR060W	YML122C	+
YJR060W	YML123C	+
YJR060W	YMR005W	+
YJR060W	YMR131C	-
YJR060W	YMR195W	+
YJR060W	YMR196W	-
YJR060W	YMR197C	-
YJR060W	YMR198W	+
YJR060W	YMR217W	+
YJR060W	YMR253C	+
YJR060W	YMR254C	-
YJR060W	YMR255W	+
YJR060W	YMR301C	+
YJR060W	YMR308C	+
YJR060W	YNL036W	-
YJR060W	YNL037C	-
YJR060W	YNL063W	+
YJR060W	YNL064C	+
YJR060W	YNL080C	+
YJR060W	YNL094W	-
YJR060W	YNL095C	-
YJR060W	YNL096C	+
YJR060W	YNL104C	+
YJR060W	YNL175C	+
YJR060W	YNL220W	+
YJR060W	YNL221C	-
YJR060W	YNL223W	-
YJR060W	YNL224C	-
YJR060W	YNL231C	-
YJR060W	YNL232W	-
YJR060W	YNL256W	+
YJR060W	YNL259C	+
YJR060W	YNL277W	+
YJR060W	YNL282W	+
YJR060W	YNL283C	+
YJR060W	YNR001C	-
YJR060W	YNR013C	-
YJR060W	YNR014W	+
YJR060W	YNR032C-A	+
YJR060W	YNR033W	+
YJR060W	YNR051C	-
YJR060W	YOL011W	-
YJR060W	YOL012C	-
YJR060W	YOL064C	+
YJR060W	YOL101C	+
YJR060W	YOL136C	+
YJR060W	YOR054C	-
YJR060W	YOR064C	-
YJR060W	YOR065W	-
YJR060W	YOR098C	+
YJR060W	YOR099W	-
YJR060W	YOR136W	+
YJR060W	YOR163W	+
YJR060W	YOR270C	-
YJR060W	YOR288C	+
YJR060W	YOR289W	-
YJR060W	YOR299W	+
YJR060W	YOR300W	+
YJR060W	YOR302W	+
YJR060W	YOR303W	+
YJR060W	YOR327C	+
YJR060W	YOR328W	+
YJR060W	YOR365C	+
YJR060W	YPL018W	-
YJR060W	YPL019C	-
YJR060W	YPL056C	+
YJR060W	YPL068C	+
YJR060W	YPL093W	+
YJR060W	YPL094C	+
YJR060W	YPL096W	+
YJR060W	YPL170W	+
YJR060W	YPL171C	-
YJR060W	YPL206C	+
YJR060W	YPL221W	-
YJR060W	YPL235W	+
YJR060W	YPL250C	-
YJR060W	YPL254W	+
YJR060W	YPR072W	+
YJR060W	YPR102C	+
YJR060W	YPR103W	-
YJR060W	YPR167C	+
YJR060W	YPR200C	+
YJR060W	YPR201W	+
YJR094C	YAL059W	+
YJR094C	YBR015C	+
YJR094C	YBR016W	+
YJR094C	YBR269C	+
YJR094C	YCR099C	+
YJR094C	YCR100C	+
YJR094C	YCR102C	+
YJR094C	YCR105W	+
YJR094C	YCR107W	+
YJR094C	YDL154W	+
YJR094C	YGL041C	+
YJR094C	YGR017W	+
YJR094C	YHL038C	+
YJR094C	YLR460C	+
YJR094C	YPR092W	+
YJR127C	YLR451W	+
YJR127C	YBR262C	+
YJR127C	YBR264C	+
YJR127C	YBR265W	+
YJR127C	YDL038C	+
YJR127C	YDL039C	+
YJR127C	YDR514C	+
YJR127C	YDR515W	+
YJR127C	YGR090W	+
YJR127C	YHR049C-A	+
YJR127C	YHR050W	-
YJR127C	YHR091C	+
YJR127C	YJR080C	+
YJR127C	YKL134C	+
YJR127C	YKL197C	-
YJR127C	YMR256C	+
YJR127C	YMR258C	+
YJR127C	YNL152W	+
YJR127C	YNL153C	+
YJR140C	YCR096C	+
YJR140C	YBR008C	+
YJR140C	YBR009C	+
YJR140C	YBR010W	+
YJR140C	YCR018C-A	+
YJR140C	YCR019W	+
YJR140C	YCR024C-A	+
YJR140C	YDR003W	+
YJR140C	YDR040C	+
YJR140C	YDR041W	+
YJR140C	YDR042C	+
YJR140C	YDR084C	+
YJR140C	YDR088C	+
YJR140C	YDR098C-A	+
YJR140C	YDR098C-B	+
YJR140C	YDR102C	+
YJR140C	YDR103W	+
YJR140C	YDR144C	+
YJR140C	YDR145W	+
YJR140C	YDR210W-D	+
YJR140C	YDR224C	+
YJR140C	YDR225W	+
YJR140C	YDR278C	+
YJR140C	YDR495C	+
YJR140C	YER044C-A	+
YJR140C	YER071C	+
YJR140C	YER072W	+
YJR140C	YER135C	+
YJR140C	YFR002W	+
YJR140C	YGL001C	+
YJR140C	YGL004C	+
YJR140C	YGR071C	+
YJR140C	YGR072W	+
YJR140C	YGR218W	+
YJR140C	YIL015C-A	+
YJR140C	YJL148W	+
YJR140C	YJL191W	+
YJR140C	YJL192C	+
YJR140C	YJL203W	+
YJR140C	YJL204C	+
YJR140C	YJR011C	+
YJR140C	YKR004C	+
YJR140C	YLR023C	+
YJR140C	YLR047C	+
YJR140C	YLR048W	+
YJR140C	YMR193W	+
YJR140C	YMR194W	+
YJR140C	YMR258C	+
YJR140C	YNL030W	+
YJR140C	YNL031C	+
YJR140C	YPL188W	+
YJR140C	YPL199C	+
YJR147W	YGR188C	+
YJR147W	YGR249W	+
YJR147W	YIL101C	+
YJR147W	YIL119C	+
YJR147W	YMR019W	+
YJR147W	YNR054C	+
YJR147W	YPR009W	+
YJR147W	YAL062W	+
YJR147W	YAL063C	+
YJR147W	YBL025W	+
YJR147W	YBR109C	+
YJR147W	YBR110W	+
YJR147W	YBR166C	+
YJR147W	YCR028C	+
YJR147W	YDR030C	+
YJR147W	YDR031W	+
YJR147W	YDR056C	+
YJR147W	YDR057W	+
YJR147W	YDR080W	+
YJR147W	YDR210W-D	+
YJR147W	YDR279W	+
YJR147W	YDR282C	+
YJR147W	YDR286C	+
YJR147W	YDR287W	+
YJR147W	YDR292C	+
YJR147W	YDR318W	+
YJR147W	YDR526C	+
YJR147W	YER010C	+
YJR147W	YER011W	+
YJR147W	YER013W	+
YJR147W	YER044C	+
YJR147W	YER138C	+
YJR147W	YER171W	+
YJR147W	YFR007W	+
YJR147W	YGR093W	+
YJR147W	YGR140W	+
YJR147W	YGR184C	+
YJR147W	YGR218W	+
YJR147W	YGR289C	+
YJR147W	YHL012W	+
YJR147W	YHL013C	+
YJR147W	YHR028C	+
YJR147W	YHR171W	+
YJR147W	YIL048W	+
YJR147W	YIL100W	+
YJR147W	YIL115C	+
YJR147W	YIL118W	+
YJR147W	YIR020C	+
YJR147W	YJR054W	+
YJR147W	YJR088C	+
YJR147W	YJR089W	+
YJR147W	YJR148W	+
YJR147W	YKL178C	+
YJR147W	YKR040C	+
YJR147W	YKR042W	+
YJR147W	YLR097C	+
YJR147W	YLR373C	+
YJR147W	YLR375W	+
YJR147W	YML072C	+
YJR147W	YMR017W	+
YJR147W	YMR204C	+
YJR147W	YMR227C	+
YJR147W	YMR228W	+
YJR147W	YNL014W	+
YJR147W	YNL234W	+
YJR147W	YNL235C	+
YJR147W	YNR071C	+
YJR147W	YNR072W	+
YJR147W	YOL023W	+
YJR147W	YOR115C	+
YJR147W	YOR239W	+
YJR147W	YOR240W	+
YJR147W	YOR263C	+
YJR147W	YOR265W	+
YJR147W	YOR365C	+
YJR147W	YOR368W	+
YJR147W	YPR139C	+
YJR147W	YPR140W	+
YKL005C	YGR084C	-
YKL015W	YLL010C	+
YKL015W	YGL071W	+
YKL015W	YGL181W	+
YKL015W	YGL254W	+
YKL015W	YMR019W	+
YKL015W	YAR050W	+
YKL015W	YBL063W	+
YKL015W	YBL064C	+
YKL015W	YBR161W	+
YKL015W	YBR207W	+
YKL015W	YCR022C	+
YKL015W	YCR105W	-
YKL015W	YCR107W	+
YKL015W	YDL024C	+
YKL015W	YDL045W-A	+
YKL015W	YDL050C	+
YKL015W	YDL181W	+
YKL015W	YDR151C	+
YKL015W	YDR152W	+
YKL015W	YDR226W	+
YKL015W	YDR264C	+
YKL015W	YDR265W	+
YKL015W	YDR270W	+
YKL015W	YDR506C	-
YKL015W	YEL059W	+
YKL015W	YEL060C	+
YKL015W	YEL065W	-
YKL015W	YEL067C	+
YKL015W	YEL070W	-
YKL015W	YER138C	+
YKL015W	YER145C	+
YKL015W	YER146W	+
YKL015W	YFR024C	+
YKL015W	YFR024C-A	+
YKL015W	YFR032C	+
YKL015W	YFR033C	+
YKL015W	YGL055W	+
YKL015W	YGL056C	+
YKL015W	YGL072C	+
YKL015W	YGL074C	+
YKL015W	YGL182C	+
YKL015W	YGR009C	+
YKL015W	YGR010W	+
YKL015W	YGR011W	+
YKL015W	YGR060W	+
YKL015W	YGR084C	+
YKL015W	YGR107W	+
YKL015W	YGR175C	+
YKL015W	YGR176W	+
YKL015W	YGR238C	+
YKL015W	YGR250C	+
YKL015W	YGR255C	+
YKL015W	YGR256W	-
YKL015W	YGR257C	+
YKL015W	YHL015W	+
YKL015W	YHL016C	+
YKL015W	YHL035C	+
YKL015W	YHL039W	+
YKL015W	YHL040C	+
YKL015W	YHL047C	+
YKL015W	YHR037W	+
YKL015W	YHR048W	+
YKL015W	YHR175W	+
YKL015W	YHR199C	+
YKL015W	YHR200W	+
YKL015W	YIL102C	+
YKL015W	YIL133C	+
YKL015W	YJL085W	+
YKL015W	YKL175W	+
YKL015W	YKL176C	+
YKL015W	YKL210W	+
YKL015W	YKR052C	+
YKL015W	YLL011W	+
YKL015W	YLL026W	+
YKL015W	YLL033W	+
YKL015W	YLL034C	+
YKL015W	YLL051C	+
YKL015W	YLR011W	+
YKL015W	YLR051C	-
YKL015W	YLR052W	+
YKL015W	YLR108C	-
YKL015W	YLR109W	+
YKL015W	YLR126C	+
YKL015W	YLR130C	+
YKL015W	YLR136C	-
YKL015W	YLR137W	+
YKL015W	YLR139C	+
YKL015W	YLR142W	+
YKL015W	YLR143W	+
YKL015W	YLR153C	+
YKL015W	YLR205C	-
YKL015W	YLR206W	+
YKL015W	YLR212C	+
YKL015W	YLR213C	+
YKL015W	YLR214W	+
YKL015W	YLR301W	+
YKL015W	YLR311C	+
YKL015W	YLR312C	+
YKL015W	YLR312W-A	+
YKL015W	YLR410W-A	+
YKL015W	YLR410W-B	+
YKL015W	YML028W	+
YKL015W	YML038C	+
YKL015W	YML116W	+
YKL015W	YMR017W	+
YKL015W	YMR041C	+
YKL015W	YMR056C	+
YKL015W	YMR177W	-
YKL015W	YMR251W	+
YKL015W	YMR253C	+
YKL015W	YMR319C	-
YKL015W	YMR320W	+
YKL015W	YNL112W	-
YKL015W	YNL114C	+
YKL015W	YNL259C	-
YKL015W	YNL268W	+
YKL015W	YNL270C	+
YKL015W	YNR060W	+
YKL015W	YOL154W	+
YKL015W	YOL155C	+
YKL015W	YOL158C	-
YKL015W	YOR236W	+
YKL015W	YOR271C	+
YKL015W	YOR272W	+
YKL015W	YOR302W	+
YKL015W	YOR303W	+
YKL015W	YOR306C	+
YKL015W	YOR316C	+
YKL015W	YOR381W	+
YKL015W	YOR382W	+
YKL015W	YOR383C	-
YKL015W	YOR384W	+
YKL015W	YPL130W	+
YKL015W	YPL135W	+
YKL015W	YPL137C	+
YKL015W	YPL156C	-
YKL015W	YPL198W	+
YKL015W	YPR038W	+
YKL015W	YPR039W	+
YKL015W	YPR040W	+
YKL015W	YPR124W	+
YKL015W	YPR148C	+
YKL015W	YPR149W	+
YKL015W	YPR151C	+
YKL020C	YBL008W	+
YKL020C	YCR096C	+
YKL020C	YBR099C	+
YKL020C	YBR229C	+
YKL020C	YCR018C-A	+
YKL020C	YCR019W	+
YKL020C	YDR040C	+
YKL020C	YDR041W	+
YKL020C	YDR084C	+
YKL020C	YDR210W-D	+
YKL020C	YDR495C	+
YKL020C	YER044C-A	+
YKL020C	YER135C	+
YKL020C	YFR002W	+
YKL020C	YGL001C	+
YKL020C	YGR218W	+
YKL020C	YJL175W	+
YKL020C	YJL191W	+
YKL020C	YJL192C	+
YKL020C	YJL203W	+
YKL020C	YJL204C	+
YKL020C	YJR011C	+
YKL020C	YJR051W	+
YKL020C	YKR004C	+
YKL020C	YKR009C	+
YKL020C	YLR023C	+
YKL020C	YLR047C	+
YKL020C	YLR048W	+
YKL020C	YMR193W	+
YKL020C	YMR194W	+
YKL020C	YMR258C	+
YKL020C	YNL001W	+
YKL020C	YNL002C	+
YKL020C	YOL079W	+
YKL020C	YOL115W	+
YKL020C	YOR058C	+
YKL020C	YOR148C	+
YKL020C	YPL051W	+
YKL020C	YPL199C	+
YKL020C	YPR135W	+
YKL032C	YER133W	-
YKL032C	YIL119C	-
YKL032C	YKL043W	-
YKL032C	YAL064C-A	-
YKL032C	YAL064W	-
YKL032C	YBL029C-A	-
YKL032C	YBL029W	-
YKL032C	YBL087C	-
YKL032C	YBR007C	-
YKL032C	YBR152W	-
YKL032C	YDL247W	-
YKL032C	YDR042C	+
YKL032C	YDR084C	-
YKL032C	YDR086C	-
YKL032C	YDR101C	+
YKL032C	YDR441C	-
YKL032C	YDR442W	+
YKL032C	YDR472W	-
YKL032C	YEL004W	+
YKL032C	YEL005C	-
YKL032C	YER011W	-
YKL032C	YGR024C	-
YKL032C	YGR279C	-
YKL032C	YHR096C	-
YKL032C	YIL111W	-
YKL032C	YIL118W	-
YKL032C	YJL023C	-
YKL032C	YJR100C	-
YKL032C	YJR101W	-
YKL032C	YJR160C	-
YKL032C	YKL033W-A	-
YKL032C	YKL044W	-
YKL032C	YKL067W	-
YKL032C	YKL167C	-
YKL032C	YKR075C	-
YKL032C	YKR076W	-
YKL032C	YLL033W	-
YKL032C	YLL034C	-
YKL032C	YLL041C	-
YKL032C	YLR143W	-
YKL032C	YLR165C	-
YKL032C	YLR166C	-
YKL032C	YLR167W	-
YKL032C	YLR287C	-
YKL032C	YMR052W	-
YKL032C	YMR177W	-
YKL032C	YMR260C	-
YKL032C	YNL146W	-
YKL032C	YOR023C	-
YKL032C	YOR024W	-
YKL032C	YOR025W	-
YKL032C	YOR253W	+
YKL032C	YOR287C	-
YKL032C	YOR313C	+
YKL032C	YOR315W	+
YKL038W	YBR276C	+
YKL038W	YER028C	+
YKL038W	YGL209W	-
YKL038W	YBR278W	+
YKL038W	YDR345C	+
YKL038W	YER029C	+
YKL038W	YER030W	+
YKL038W	YGL062W	+
YKL038W	YHR092C	-
YKL038W	YHR093W	+
YKL038W	YHR094C	+
YKL038W	YHR095W	+
YKL038W	YIL170W	+
YKL038W	YIL171W	+
YKL038W	YIL172C	+
YKL038W	YJL219W	+
YKL038W	YJL221C	+
YKL038W	YKR075C	+
YKL038W	YKR076W	+
YKL038W	YLR121C	+
YKL038W	YMR011W	-
YKL038W	YOL156W	+
YKL038W	YOL157C	+
YKL038W	YPL024W	+
YKL038W	YPL025C	+
YKL043W	YDL047W	+
YKL043W	YDL214C	+
YKL043W	YNL289W	+
YKL043W	YBR112C	+
YKL043W	YCR065W	+
YKL043W	YDR451C	+
YKL043W	YEL009C	+
YKL043W	YER045C	+
YKL043W	YGL096W	+
YKL043W	YGR249W	+
YKL043W	YHR084W	+
YKL043W	YIL101C	+
YKL043W	YJR094C	+
YKL043W	YJR127C	+
YKL043W	YKL062W	+
YKL043W	YKL109W	+
YKL043W	YMR016C	+
YKL043W	YMR019W	+
YKL043W	YOR028C	+
YKL043W	YPL177C	+
YKL043W	YPL230W	+
YKL043W	YPR065W	+
YKL043W	YAL040C	+
YKL043W	YAL062W	+
YKL043W	YAL063C	+
YKL043W	YAL064C-A	+
YKL043W	YAL064W	+
YKL043W	YAR050W	+
YKL043W	YBL015W	+
YKL043W	YBL023C	+
YKL043W	YBL025W	+
YKL043W	YBL029C-A	+
YKL043W	YBL029W	+
YKL043W	YBL030C	+
YKL043W	YBL069W	+
YKL043W	YBL071C	+
YKL043W	YBR067C	+
YKL043W	YBR068C	+
YKL043W	YBR069C	+
YKL043W	YBR080C	+
YKL043W	YBR114W	+
YKL043W	YBR157C	+
YKL043W	YBR158W	+
YKL043W	YBR159W	+
YKL043W	YBR162C	+
YKL043W	YBR162W-A	+
YKL043W	YCR064C	+
YKL043W	YCR098C	+
YKL043W	YCR099C	+
YKL043W	YCR100C	+
YKL043W	YDL034W	+
YKL043W	YDL036C	+
YKL043W	YDL245C	+
YKL043W	YDR010C	+
YKL043W	YDR011W	+
YKL043W	YDR210W-D	+
YKL043W	YDR228C	+
YKL043W	YDR229W	+
YKL043W	YDR261C	+
YKL043W	YDR309C	+
YKL043W	YDR343C	+
YKL043W	YDR345C	+
YKL043W	YDR346C	+
YKL043W	YDR347W	+
YKL043W	YDR373W	+
YKL043W	YDR441C	+
YKL043W	YDR442W	+
YKL043W	YDR452W	+
YKL043W	YDR513W	+
YKL043W	YDR525W-A	+
YKL043W	YDR527W	+
YKL043W	YEL007W	+
YKL043W	YEL038W	+
YKL043W	YEL039C	+
YKL043W	YEL040W	+
YKL043W	YEL066W	+
YKL043W	YEL068C	+
YKL043W	YEL069C	+
YKL043W	YEL070W	+
YKL043W	YEL073C	+
YKL043W	YEL074W	+
YKL043W	YEL075C	+
YKL043W	YEL076C	+
YKL043W	YEL076C-A	+
YKL043W	YEL076W-C	+
YKL043W	YEL077C	+
YKL043W	YER007W	+
YKL043W	YER033C	+
YKL043W	YER034W	+
YKL043W	YER046W	+
YKL043W	YER145C	+
YKL043W	YER146W	+
YKL043W	YFL062W	+
YKL043W	YGR140W	+
YKL043W	YGR233C	-
YKL043W	YGR250C	+
YKL043W	YGR251W	+
YKL043W	YGR279C	+
YKL043W	YHL024W	+
YKL043W	YHR005C	+
YKL043W	YHR007C	+
YKL043W	YHR034C	+
YKL043W	YHR035W	+
YKL043W	YHR136C	+
YKL043W	YHR137W	+
YKL043W	YHR152W	+
YKL043W	YHR213W	+
YKL043W	YIL010W	+
YKL043W	YIL011W	+
YKL043W	YIL012W	+
YKL043W	YIL013C	+
YKL043W	YIL056W	+
YKL043W	YIL099W	+
YKL043W	YIL118W	+
YKL043W	YIL120W	+
YKL043W	YIL170W	+
YKL043W	YIL171W	+
YKL043W	YIL172C	+
YKL043W	YIL173W	+
YKL043W	YIL174W	+
YKL043W	YIL175W	+
YKL043W	YIL176C	+
YKL043W	YIR019C	+
YKL043W	YIR020C	+
YKL043W	YIR020W-B	+
YKL043W	YIR021W	+
YKL043W	YJL079C	+
YKL043W	YJL105W	+
YKL043W	YJL138C	+
YKL043W	YJL158C	+
YKL043W	YJL217W	+
YKL043W	YJL218W	+
YKL043W	YJL219W	+
YKL043W	YJL221C	+
YKL043W	YJR094W-A	+
YKL043W	YJR095W	+
YKL043W	YJR158W	+
YKL043W	YJR159W	+
YKL043W	YKL063C	+
YKL043W	YKL094W	+
YKL043W	YKL096W	+
YKL043W	YKL096W-A	+
YKL043W	YKL097C	+
YKL043W	YKL108W	+
YKL043W	YKL110C	+
YKL043W	YKR011C	+
YKL043W	YKR013W	+
YKL043W	YKR102W	+
YKL043W	YLL028W	+
YKL043W	YLL063C	+
YKL043W	YLR023C	+
YKL043W	YLR044C	+
YKL043W	YML115C	+
YKL043W	YML116W	+
YKL043W	YML131W	+
YKL043W	YMR011W	+
YKL043W	YMR015C	+
YKL043W	YMR017W	+
YKL043W	YMR018W	+
YKL043W	YMR020W	+
YKL043W	YMR135C	+
YKL043W	YMR136W	+
YKL043W	YMR137C	+
YKL043W	YMR138W	+
YKL043W	YMR194C-A	+
YKL043W	YMR195W	+
YKL043W	YMR265C	+
YKL043W	YMR266W	+
YKL043W	YMR304C-A	+
YKL043W	YMR305C	+
YKL043W	YMR306W	+
YKL043W	YMR319C	+
YKL043W	YNL178W	+
YKL043W	YNL180C	+
YKL043W	YNL335W	+
YKL043W	YNR028W	+
YKL043W	YOR030W	+
YKL043W	YOR107W	+
YKL043W	YOR179C	+
YKL043W	YOR275C	+
YKL043W	YOR276W	+
YKL043W	YOR355W	+
YKL043W	YPL014W	+
YKL043W	YPL015C	+
YKL043W	YPL016W	+
YKL043W	YPL017C	+
YKL043W	YPL024W	+
YKL043W	YPL025C	+
YKL043W	YPL081W	+
YKL043W	YPL082C	+
YKL043W	YPL265W	+
YKL043W	YPL283C	+
YKL043W	YPR013C	+
YKL043W	YPR014C	+
YKL043W	YPR121W	+
YKL043W	YPR202W	+
YKL043W	YPR203W	+
YKL062W	YDL236W	+
YKL062W	YDR067C	+
YKL062W	YDR075W	+
YKL062W	YGR040W	+
YKL062W	YJL164C	+
YKL062W	YML057W	+
YKL062W	YOR043W	+
YKL062W	YPL150W	+
YKL062W	YBR150C	+
YKL062W	YCL067C	+
YKL062W	YCR096C	+
YKL062W	YDL020C	+
YKL062W	YDR520C	+
YKL062W	YER068W	+
YKL062W	YGR089W	+
YKL062W	YML007W	+
YKL062W	YMR019W	+
YKL062W	YOR229W	+
YKL062W	YPR065W	+
YKL062W	YAL003W	+
YKL062W	YAL005C	+
YKL062W	YAL062W	+
YKL062W	YAR050W	+
YKL062W	YBL025W	+
YKL062W	YBL059W	+
YKL062W	YBL069W	+
YKL062W	YBL071C	+
YKL062W	YBL075C	+
YKL062W	YBL104C	+
YKL062W	YBL108W	+
YKL062W	YBL111C	+
YKL062W	YBR012C	+
YKL062W	YBR013C	+
YKL062W	YBR072W	+
YKL062W	YBR073W	+
YKL062W	YBR074W	+
YKL062W	YBR085C-A	+
YKL062W	YBR086C	+
YKL062W	YBR087W	+
YKL062W	YBR101C	-
YKL062W	YBR117C	+
YKL062W	YBR126C	+
YKL062W	YBR151W	+
YKL062W	YBR159W	+
YKL062W	YBR166C	+
YKL062W	YBR167C	+
YKL062W	YBR168W	+
YKL062W	YBR243C	+
YKL062W	YBR244W	+
YKL062W	YBR256C	+
YKL062W	YBR257W	+
YKL062W	YCL039W	+
YKL062W	YCL040W	+
YKL062W	YCL041C	+
YKL062W	YCL043C	+
YKL062W	YCR021C	+
YKL062W	YCR022C	+
YKL062W	YDL123W	+
YKL062W	YDL180W	+
YKL062W	YDL182W	-
YKL062W	YDL192W	+
YKL062W	YDL237W	+
YKL062W	YDL238C	+
YKL062W	YDR003W	+
YKL062W	YDR004W	+
YKL062W	YDR010C	+
YKL062W	YDR011W	+
YKL062W	YDR033W	+
YKL062W	YDR042C	+
YKL062W	YDR061W	+
YKL062W	YDR068W	+
YKL062W	YDR072C	+
YKL062W	YDR073W	+
YKL062W	YDR074W	+
YKL062W	YDR084C	+
YKL062W	YDR085C	-
YKL062W	YDR098C-A	+
YKL062W	YDR098C-B	+
YKL062W	YDR102C	+
YKL062W	YDR103W	+
YKL062W	YDR144C	+
YKL062W	YDR145W	+
YKL062W	YDR171W	+
