kinase	substrate	marker	q	gps	biogrid	fasolo	parca	fiedler	EMAP	yeastkid	netphorest	networkin	networkin STRING	networkin_biogrid	activation	binding	catalysis	expression	inhibition	ptmod	reaction	undirected	ptacek	n_datasets	goldstandard1	goldstandard2	goldstandard3	goldstandard4
YNL020C	YGL096W	-0.023109962335863	0.107150131505346	0.000139							0.122357	0.5276	0.1365	0.4913										4				
YNL020C	YGL131C	0.0178929678087236	0.252548428086441	0.000224							0.153852	0.5907	0.0891	0.5149										4				
YNL020C	YGL162W	-0.0348376473886456	0.0081645044360026	0.000224							0.242873	3.0591	0.2735	0.5543										4				
YNL020C	YGL166W	0	0.783105134357029	0.000201							0.118781	0.8073	0.423											3				
YNL020C	YGL181W	0.00562786792128616	0.683422534505392	0.000183						0.715087	0.173027	1.863	0.4956	1.5066								623		6				
YNL020C	YGL197W	0.00631194207351406	0.666764337714994	0.000217							0.223696	1.9371	0.1602	1.8092										4				
YNL020C	YGL209W	0	0.783105134357029	0.000167							0.195979	1.0954	0.1083											3				
YNL020C	YGL237C	-0.00897176209415708	0.591158492468767	0.000144							0.137055	0.5547	0.2245	0.3128										4				
YNL020C	YGL252C	-0.0164212334941916	0.308965310849784	0.000209							0.177645	0.6623	0.1929	0.1147										4				
YNL020C	YGL254W	0	0.783105134357029	0.000220							0.177127	0.6619	0.1027											3				
YNL020C	YGR044C	0	0.783105134357029	0.000181							0.127819	0.5311	0.0891											3				
YNL020C	YGR067C	0.0316877076684973	0.0183636816133967	0.000192							0.120176	0.5949	0.2775	0.5898										4				
YNL020C	YGR089W	0.0585091684467986	1.52592061929018e-06	0.000253							0.153074	0.579	0.1317	0.1783										4				
YNL020C	YGR097W	0.0162802379517155	0.314539354641308	0.000207							0.188024	0.8584	0.1321	0.5398										4				
YNL020C	YGR249W	0	0.783105134357029	0.000225							0.208592	1.4399	0.1008											3				
YNL020C	YHL009C	-0.00120228668227316	0.76671690049622	0.000202							0.128299	0.5314	0.1385	0.4855										4				
YNL020C	YHL020C	-0.00217588369006976	0.751685970019893	0.000184							0.151063	0.5508	0.1518	0.5263										4				
YNL020C	YHL027W	0.000485456990451347	0.776761637672944	0.000193							0.155621	0.6063	0.1772	0.2688										4				
YNL020C	YHR006W	-0.00388450982936927	0.721024945996461	0.000202							0.193698	1.0426	0.1105	0.1022										4				
YNL020C	YHR084W	-0.00670516884010431	0.656681022119254	0.000182							0.168062	0.7823	0.2954	0.5531										4				
YNL020C	YHR124W	0	0.783105134357029	0.000218							0.134792	0.5356	0.1291											3				
YNL020C	YHR178W	0	0.783105134357029	0.000242							0.171533	0.6577	0.1156											3				
YNL020C	YHR206W	0.00119434415572479	0.766832799755982	0.000222							0.181725	0.701	0.2386	0.5411										4				
YNL020C	YIL036W	-0.00628146024137298	0.66753036507663	0.000179							0.195744	1.0836	0.1871	0.5376										4				
YNL020C	YIL101C	-0.0533788395372201	1.44457977511534e-05	0.000204							0.202102	1.204	0.115	0.3069										4				
YNL020C	YIL119C	-0.0516629473022718	2.88479911069163e-05	0.000182							0.12185	0.5273	0.1359	0.2878										4				
YNL020C	YIL122W	0.000562335575357357	0.775723768155584	0.000194							0.106126	0.5854	0.2861	0.5378										4				
YNL020C	YIL128W	-0.0100443242550924	0.555805710680803	0.000205							0.123474	0.5573	0.2395	0.1172								199		5				
YNL020C	YIL131C	0	0.783105134357029	0.000187							0.182677	0.6768	0.1074											3				
YNL020C	YIR017C	0	0.783105134357029	0.000178							0.102858	0.4936	0.1494											3				
YNL020C	YIR018W	0	0.783105134357029	0.000182							0.12006	0.5261	0.1901											3				
YNL020C	YIR023W	-0.0203886519908179	0.168299583929785	0.000225							0.236137	2.3198	0.1667	2.3198										4				1
YNL020C	YIR033W	-0.0206676177315746	0.160029601729783	0.000192							0.20582	1.3583	0.2245	1.3583										4				
YNL020C	YJL056C	-0.00395249761421019	0.719683191769786	0.000192							0.202527	1.2502	0.2247	0.4999										4				
YNL020C	YJL089W	0	0.783105134357029	0.000209							0.190285	0.8886	0.1171											3				
YNL020C	YJL103C	0.00433503967886086	0.711950320342339	0.000219							0.113052	0.5216	0.101	0.4321								190		5				
YNL020C	YJL110C	-0.0264635956900423	0.0576819754357149	0.000198							0.162892	0.634	0.1552	0.5137										4				
YNL020C	YJL127C	0	0.783105134357029	0.000216							0.13065	0.5329	0.1											3				
YNL020C	YJL206C	-0.00414877172669622	0.715754749952612	0.000187							0.210974	1.5313	0.0803											3				
YNL020C	YJR060W	-0.0277427548836359	0.0445180918259959	0.000150							0.090962	0.4916	0.2532	0.4018										4				
YNL020C	YJR094C	-0.0115442191713548	0.50211717938294	0.000159							0.101045	0.4881	0.1279	0.1051										4				
YNL020C	YJR127C	-0.043946023484421	0.000507661703395563	0.000209							0.199618	1.1645	0.1008	1.1645										4				
YNL020C	YJR140C	-0.00851602743230704	0.605348360053257	0.000200							0.205303	1.2796	0.1159	0.1542										4				
YNL020C	YKL005C	-0.0236025875526049	0.0982675641358814	0.000229							0.138029	0.5377	0.0794	0.5369										4				
YNL020C	YKL015W	0.00934086684312675	0.579297979799218	0.000181							0.149473	0.5451	0.1272	0.3852										4				
YNL020C	YKL020C	-0.0290053588601932	0.034062894374679	0.000207							0.208257	1.4283	0.1784	0.6579										4				
YNL020C	YKL032C	0.0316163115860745	0.0186808073662507	0.000207							0.149809	0.5453	0.1417	0.2689										4				
YNL020C	YKL038W	-0.0525121490827007	2.05921484628084e-05	0.000263							0.199994	1.1717	0.1404	1.1717										4				
YNL020C	YKL043W	0	0.783105134357029	0.000197							0.143207	0.541	0.1817											3				
YNL020C	YKL062W	-0.0406713948856139	0.0014749317499593	0.000202							0.191866	0.9489	0.1665	0.9489										4				
YNL020C	YKL072W	0.0301861351679679	0.0261562962775799	0.000217							0.207685	1.4084	0.145	0.5385										4				
YNL020C	YKL109W	0.0132979122675314	0.434372438750621	0.000231							0.197987	1.1409	0.1599	0.3097										4				
YNL020C	YKL112W	-0.0136035476025399	0.422187596424454	0.000159							0.157467	0.6133	0.1008	0.498										4				
YNL020C	YKL185W	0.0208121959904297	0.155843377162712	0.000208							0.215506	1.7213	0.1757	0.5274										4				
YNL020C	YKR034W	-0.0177489784161145	0.257894741102668	0.000222							0.143904	0.5415	0.132	0.4445										4				
YNL020C	YKR064W	0	0.783105134357029	0.000162							0.184741	0.7418	0.2015											3				
YNL020C	YKR077W	-0.00671436420528213	0.656440739216594	0.000143							0.134587	0.5355	0.1498	0.5355										4				
YNL020C	YKR099W	0.0021688301882159	0.751800921992939	0.000222							0.164571	0.6405	0.0953	0.6159										4				
YNL020C	YLR013W	-0.0408030307744108	0.0014145419912814	0.000173							0.037834	0.2528	0.0891	0.08										4				
YNL020C	YLR014C	-0.0220440418720296	0.127817686182616	0.000206							0.171618	0.6577	0.1001	0.3737										4				
YNL020C	YLR098C	-0.0174025588682529	0.270929153295064	0.000228							0.129966	0.5472	0.221	0.2414										4				
YNL020C	YLR131C	-0.00516280982502603	0.694120693570434	0.000181							0.199243	1.1572	0.1818	0.5399										4				
YNL020C	YLR176C	-0.0291162653188202	0.0332606764094207	0.000256							0.202043	1.2032	0.1601	1.2032										4				
YNL020C	YLR182W	-0.00413995693333804	0.715932939247002	0.000214							0.169592	0.6562	0.1618	0.4341										4				
YNL020C	YLR183C	-0.0232269152438731	0.10500604702841	0.000186							0.162473	0.6324	0.168	0.2688										4				
YNL020C	YLR223C	0.0225410835646413	0.117833968427857	0.000239							0.200789	1.1849	0.115	0.5393										4				
YNL020C	YLR228C	-0.0281837208928292	0.0406446571234391	0.000203							0.176045	0.6701	0.2116	0.2726										4				
YNL020C	YLR256W	-0.00179182908248056	0.757814055499213	0.000248							0.164864	0.7082	0.2702	0.5793										4				
YNL020C	YLR278C	-0.0103128617297732	0.546540569992834	0.000214							0.135104	0.5358	0.1291	0.2588										4				
YNL020C	YLR403W	-0.00355999150938298	0.727296404534373	0.000224							0.211569	1.5662	0.1352	0.3767										4				
YNL020C	YLR451W	0.00317594179125569	0.734439697625051	0.000224							0.188965	0.8731	0.1173	0.1622										4				
YNL020C	YML007W	-0.0250963840941242	0.0749496073485554	0.000238							0.163892	0.6379	0.1592	0.3857										4				
YNL020C	YML027W	0.0138538129476089	0.412156709638708	0.000183							0.206444	1.3584	0.115	0.2691										4				
YNL020C	YML051W	-0.024105097968476	0.0898337223396307	0.000232							0.143191	0.541	0.1174	0.3029										4				
YNL020C	YML076C	-0.0147157117816134	0.377386559285991	0.000247							0.163335	0.6357	0.1008	0.4253										4				
YNL020C	YML081W	-0.0170919306705965	0.282806228346931	0.000233							0.136377	0.5366	0.1008	0.1314										4				
YNL020C	YML099C	0	0.783105134357029	0.000248							0.165095	0.6425	0.1362											3				
YNL020C	YML113W	-0.00885485142168129	0.59484683670015	0.000163							0.223119	1.9103	0.1008	0.1114										4				
YNL020C	YMR016C	0.0226623766551679	0.115522689276305	0.000229							0.160658	0.6255	0.0997	0.3971										4				
YNL020C	YMR019W	-0.000506720389254583	0.77647550537294	0.000233							0.099778	0.4842	0.1008	0.0691										4				
YNL020C	YMR021C	0.0327108502479375	0.0142643359358238	0.000208							0.155808	0.607	0.1499	0.3029										4				
YNL020C	YMR037C	-0.0919242406711159	1.10202500150456e-13	0.000213							0.227676	1.9821	0.1666	1.9821										4				
YNL020C	YMR042W	0	0.783105134357029	0.000198							0.155573	0.6061	0.1167											3				
YNL020C	YMR043W	-0.0267466641958674	0.0545787269878376	0.000174							0.119008	0.5254	0.1496	0.1543										4				
YNL020C	YMR053C	0.0187504912000186	0.221690703044262	0.000222							0.212597	1.6281	0.1148	0.5312										4				
YNL020C	YMR075W	0.0192526577102701	0.204491900528314	0.000203							0.106303	0.5041	0.1008	0.4252										4				
YNL020C	YMR164C	0	0.783105134357029	0.000208							0.155419	0.6055	0.132											3				
YNL020C	YMR172W	-0.0528675896905963	1.78044483349648e-05	0.000209							0.176759	0.6616	0.2002	0.4351										4				
YNL020C	YMR182C	0	0.783105134357029	0.000167							0.185595	0.7576	0.1787											3				
YNL020C	YMR280C	-0.0139000505737976	0.410299040904599	0.000243							0.222725	1.8866	0.1602	0.476										4				
YNL020C	YNL027W	-0.0831942810493943	2.17779677582646e-12	0.000197							0.174183	0.6597	0.146	0.6597										4				
YNL020C	YNL068C	-0.0211932574948009	0.146066605035099	0.000207							0.14643	0.5431	0.1586	0.5394										4				
YNL020C	YNL103W	-0.000751743302474749	0.773126931710292	0.000212							0.253684	3.6361	0.1665	0.4486										4				
YNL020C	YNL132W	-0.00587192381917572	0.677606725581878	0.000245							0.141812	0.5401	0.1861	0.2601										4				
YNL020C	YNL139C	-0.0212279766862354	0.145276145611994	0.000215							0.199321	1.1587	0.1871	0.3763										4				
YNL020C	YNL167C	0.00747710106183927	0.635788280084358	0.000223							0.190676	0.8931	0.1856	0.8754										4				
YNL020C	YNL199C	0.00028396014768755	0.77943826681729	0.000163							0.191755	0.9465	0.1349	0.4412										4				
YNL020C	YNL216W	-0.0459317151734045	0.000254698509371588	0.000230							0.172233	0.6582	0.1362	0.5092										4				
YNL020C	YNL257C	0.000157488730922057	0.781086464731757	0.000223							0.139929	0.5389	0.115	0.0641										4				
YNL020C	YNL309W	-0.0169867692585692	0.286864104064282	0.000209							0.157158	0.6121	0.1613	0.6121										4				
YNL020C	YNL312W	-0.0175681716329213	0.264668498744845	0.000200							0.070222	0.3757	0.1472	0.3625										4				
YNL020C	YNL314W	0.0190303036714808	0.212022179484483	0.000179							0.106487	0.5047	0.1626	0.2518										4				
YNL020C	YNR054C	0.00379338129488365	0.722808162988603	0.000221							0.188303	0.8673	0.2049	0.1187										4				
YNL020C	YNR063W	-0.0278789415070987	0.0433021202348023	0.000204							0.127547	0.5309	0.0523	0.2537										4				
YNL020C	YOL028C	-0.0078599857013778	0.624880264730161	0.000186							0.132154	0.5514	0.2245	0.2777										4				
YNL020C	YOL067C	-0.0219337739818062	0.130076758999932	0.000181							0.08773	0.4474	0.1542	0.3811										4				
YNL020C	YOL089C	-0.0276585021076666	0.0452788633014472	0.000189							0.164717	0.6938	0.2581	0.1503										4				
YNL020C	YOL108C	0	0.783105134357029	0.000152							0.155374	0.6053	0.1375											3				
YNL020C	YOL116W	-0.00207485548250488	0.753323785428121	0.000155							0.201655	1.1975	0.135	0.065										4				
YNL020C	YOR028C	-0.0787972907330538	3.2488044138843e-11	0.000176							0.182596	0.6745	0.152	0.4228										4				
YNL020C	YOR032C	0	0.783105134357029	0.000208							0.201698	1.1981	0.133											3				
YNL020C	YOR038C	0.00318085797016194	0.734350131232343	0.000205							0.188543	0.8682	0.1395	0.2585										4				
YNL020C	YOR066W	0.00801292156565366	0.620421944779507	0.000215							0.137023	0.5371	0.1765	0.269										4				
YNL020C	YOR077W	-0.073980491806881	5.79001809505386e-10	0.000200							0.123496	0.5283	0.0543	0.1449										4				
YNL020C	YOR113W	0.0102287262573492	0.549460627565861	0.000191							0.172042	0.658	0.1008	0.658										4				
YNL020C	YOR140W	-0.0299566873826496	0.0275449929285353	0.000214							0.195089	1.0984	0.228	0.7454										4				
YNL020C	YOR162C	0.00930432195730309	0.580486802648983	0.000252							0.192909	1.004	0.1633	0.086										4				
YNL020C	YOR229W	0.00170298909188837	0.759194153626448	0.000203							0.15063	0.5479	0.0841	0.4758										4				
YNL020C	YOR230W	0.0189148218199415	0.215986996738877	0.000213							0.209576	1.4742	0.1101	0.3603										4				
YNL020C	YOR298C-A	-0.010097957917384	0.55396806205585	0.000232							0.117501	0.5245	0.1375	0.1158										4				
YNL020C	YOR337W	0.0288796161823125	0.0349849466151974	0.000217							0.173134	0.6589	0.0657	0.1172										4				
YNL020C	YOR344C	-0.0236126529283443	0.0980929837055769	0.000171							0.095122	0.47	0.1008	0.2263										4				
YNL020C	YOR358W	0.00320362314780914	0.733934751571408	0.000228							0.121545	0.5271	0.1147	0.3724								173		5				
YNL020C	YOR363C	-0.024845744478646	0.0785299327753962	0.000200							0.193654	1.0421	0.1986	0.0773										4				
YNL020C	YOR372C	0.00218054098263699	0.751610019543903	0.000180							0.17525	0.6605	0.1618	0.6279										4				
YNL020C	YOR380W	0	0.783105134357029	0.000232							0.154912	0.6036	0.1892											3				
YNL020C	YPL038W	0.00330906945958481	0.731997235207057	0.000214							0.117473	0.5245	0.1129	0.5245										4				
YNL020C	YPL049C	-0.0207136415494147	0.158689553489362	0.000209						1.60644	0.152099	0.5577	0.1336	0.5577										5				
YNL020C	YPL075W	-0.016329974108754	0.312570546687141	0.000225							0.166998	0.6497	0.1686	0.2568										4				
YNL020C	YPL089C	0.0224232127768503	0.120162126524031	0.000243							0.197054	1.1853	0.2328	0.3087										4				
YNL020C	YPL128C	-0.00717422182830916	0.644160478193166	0.000225							0.218377	1.7898	0.1008	0.162										4				
YNL020C	YPL133C	-0.0680309700574731	1.47040919048841e-08	0.000239							0.120678	0.5265	0.1039	0.1077										4				
YNL020C	YPL139C	-0.0306197758055089	0.0236672623428314	0.000199							0.16248	0.6325	0.119	0.1127										4				
YNL020C	YPL177C	0	0.783105134357029	0.000187							0.218492	1.7943	0.147											3				
YNL020C	YPL202C	0	0.783105134357029	0.000202							0.116254	0.5653	0.2562											3				
YNL020C	YPL230W	-0.0296404872151289	0.0296148258230011	0.000207							0.185595	0.7576	0.1298	0.268										4				
YNL020C	YPL248C	0.000918246491366067	0.770796684121539	0.000230							0.186171	0.7712	0.1506	0.355										4				
YNL020C	YPR008W	0.00519678836141879	0.693355919248928	0.000211							0.173004	0.6588	0.1239	0.5452										4				
YNL020C	YPR009W	0	0.783105134357029	0.000168							0.085819	0.4416	0.0724											3				
YNL020C	YPR022C	-0.008851946417362	0.594938063182766	0.000201							0.202291	1.2068	0.1008	1.2068										4				
YNL020C	YPR065W	-0.022204637728368	0.124553206537805	0.000208							0.196186	1.1239	0.2099	0.153										4				
YNL020C	YPR104C	-1.25274086452808e-05	0.782945917876703	0.000216							0.175549	0.6607	0.1428	0.523										4				
YNL020C	YPR196W	0	0.783105134357029	0.000196							0.116809	0.524	0.0508											3				
YNL020C	YPR199C	0	0.783105134357029	0.000239							0.138445	0.538	0.1181											3				
YOL016C	YAL009W	0	0.481425639536617	0.000230							0.184615	0.7379	0.1993											3				
YOL016C	YAL017W	-0.0134003383219047	0.159467871620648	0.000213							0.155326	0.6186	0.2173	0.5476										4				
YOL016C	YAR018C	-0.0235361545529416	0.0350812699998117	0.000192							0.200998	1.1879	0.1146	0.1119								206		5				
YOL016C	YAR019C	0.0268895463190746	0.0190400892351925	0.000237							0.158946	0.627	0.2111	0.533										4				
YOL016C	YBL009W	-0.0220485806486342	0.0451049423863165	0.000210							0.173615	0.6592	0.1291	0.2979										4				
YOL016C	YBL016W	-0.0245211767728816	0.0295775593341697	0.000197							0.110082	0.523	0.2119	0.0677								387		5				
YOL016C	YBL046W	-0.0347923697927061	0.00355947141658815	0.000165							0.168027	0.6537	0.096	0.1094										4				
YOL016C	YBL056W	0.00364189734232574	0.403992740592601	0.000221							0.184487	0.9013	0.3639	0.9013								214		5				
YOL016C	YBL088C	0.00703197102967449	0.319349697336572	0.000203							0.200961	1.1874	0.1829	0.065								247		5				
YOL016C	YBL105C	-0.0394602855855225	0.00108569660819315	0.000224							0.14916	0.6719	0.3645	0.6719								297		5				
YOL016C	YBR028C	-0.018798299332407	0.0752389925713361	0.000218							0.231558	2.1391	0.193	0.5367								227		5				
YOL016C	YBR059C	-0.012229711716093	0.186362908337488	0.000254							0.119695	0.6965	0.391	0.641										4				
YOL016C	YBR097W	-0.0165473202472228	0.103924554264802	0.000207							0.216724	1.7326	0.1907	0.0873										4				
YOL016C	YBR125C	-0.0206400215484859	0.0566701234325785	0.000229							0.180097	0.8187	0.3639	0.8187								214		5				
YOL016C	YBR136W	0.0366942894280791	0.00223065834912029	0.000241							0.240295	2.5804	0.1885	0.1097										4				
YOL016C	YBR156C	0.01634639912924	0.10683110131715	0.000251							0.124564	0.529	0.1455	0.3863										4				
YOL016C	YBR160W	-0.0151087364099975	0.126254535146726	0.000193							0.091228	0.5648	0.3644	0.5648								468		5				
YOL016C	YBR274W	-0.00779048031335338	0.299520069636053	0.000185							0.202996	1.2148	0.1314	0.6616										4				
