ORF	Node	TF_amigo	TFA_amigo	TFR_amigo	PK_amigo	PP_amigo	BioGRID_PK	BioGRID_PP	Fasolo_KP	Fiedler_PK	Fiedler_PP	Parca_KP	Balaji_2006_TF	Balaji_2008_TF	Harbison_YPD_TF	Harbison_conds_TF	Horak_TF	workman_TF	YEASTRACT_bind_TF	YEASTRACT_expr_TFA	YEASTRACT_expr_TFR	STRING_TFA	STRING_TFR	Measured	Perturbations	Chua_TFKO	Chua_TFOE	Fiedler_KPKO	Goncalves_KPKOKP	Goncalves_KPKOTF	Holstege_2010_KO	Holstege_2014_KO	Luscombe_KP	Luscombe_TF	Zelezniak_KP	SGD_PK	SGD_PP	Amigo_PK	Amigo_PP	protein_type2	protein_type	TF	PP	PK	TR	TA	KP	protein_type0
YDL114W-A	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	0	0	0	0	0	0	NA
YDL115C	O	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	O	O	0	0	0	0	0	0	O
YDL116W	O	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	59	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	O	O	0	0	0	0	0	0	O
YDL117W	O	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	O	O	0	0	0	0	0	0	O
YDL118W	O	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	O	O	0	0	0	0	0	0	O
YDL119C	O	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	O	O	0	0	0	0	0	0	O
YDL120W	O	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	O	O	0	0	0	0	0	0	O
YDL121C	O	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	O	O	0	0	0	0	0	0	O
YDL122W	O	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	O	O	0	0	0	0	0	0	O
YDL123W	O	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	O	O	0	0	0	0	0	0	O
YDL124W	O	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	O	O	0	0	0	0	0	0	O
YDL125C	O	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	O	O	0	0	0	0	0	0	O
YDL126C	O	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	O	O	0	0	0	0	0	0	O
YDL127W	KP	NA	NA	NA	NA	NA	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	PK	PK	0	0	1	0	0	1	KP
YDL128W	O	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	O	O	0	0	0	0	0	0	O
YDL129W	O	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	O	O	0	0	0	0	0	0	O
YDL130W	O	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	O	O	0	0	0	0	0	0	O
YDL130W-A	O	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	O	O	0	0	0	0	0	0	O
YDL131W	O	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	O	O	0	0	0	0	0	0	O
YDL132W	O	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	O	O	0	0	0	0	0	0	O
YDL133C-A	O	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	O	O	0	0	0	0	0	0	O
YDL133W	O	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	O	O	0	0	0	0	0	0	O
YDL134C	KP	NA	NA	NA	NA	NA	0	10	0	0	12	0	0	0	0	0	0	0	0	0	0	22	1	7	3	0	0	0	1	0	1	1	0	0	0	0	1	0	0	PP	PP	0	1	0	0	0	1	KP
YDL135C	O	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	7	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	O	O	0	0	0	0	0	0	O
YDL136W	O	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	O	O	0	0	0	0	0	0	O
YDL137W	O	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	5	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	O	O	0	0	0	0	0	0	O
YDL138W	O	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	O	O	0	0	0	0	0	0	O
YDL139C	O	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	O	O	0	0	0	0	0	0	O
YDL140C	O	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	9	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	O	O	0	0	0	0	0	0	O
YDL141W	O	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	O	O	0	0	0	0	0	0	O
YDL142C	O	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	O	O	0	0	0	0	0	0	O
YDL143W	O	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	O	O	0	0	0	0	0	0	O
YDL144C	O	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	O	O	0	0	0	0	0	0	O
YDL145C	O	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	2	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	O	O	0	0	0	0	0	0	O
YDL146W	O	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	O	O	0	0	0	0	0	0	O
YDL147W	O	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	O	O	0	0	0	0	0	0	O
YDL148C	O	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	66	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	O	O	0	0	0	0	0	0	O
YDL149W	O	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	7	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	O	O	0	0	0	0	0	0	O
YDL150W	O	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	O	O	0	0	0	0	0	0	O
YDL151C	O	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	O	O	0	0	0	0	0	0	O
YDL152W	O	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	O	O	0	0	0	0	0	0	O
YDL153C	O	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	O	O	0	0	0	0	0	0	O
YDL154W	O	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	O	O	0	0	0	0	0	0	O
YDL155W	O	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	7	7	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	O	O	0	0	0	0	0	0	O
YDL156W	O	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	O	O	0	0	0	0	0	0	O
YDL157C	O	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	O	O	0	0	0	0	0	0	O
YDL158C	O	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	O	O	0	0	0	0	0	0	O
YDL159W	KP	NA	NA	NA	IDA,IMP	NA	2	0	4	2	0	0	0	0	0	0	0	0	0	0	0	7	15	7	5	0	0	0	0	0	1	1	0	0	3	1	0	1	0	PK	PK	0	0	1	0	0	1	KP
YDL159W-A	O	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	O	O	0	0	0	0	0	0	O
YDL160C	O	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	8	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	O	O	0	0	0	0	0	0	O
YDL161W	O	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	O	O	0	0	0	0	0	0	O
YDL162C	O	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	O	O	0	0	0	0	0	0	O
YDL163W	O	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	O	O	0	0	0	0	0	0	O
YDL164C	O	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	O	O	0	0	0	0	0	0	O
YDL165W	O	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	O	O	0	0	0	0	0	0	O
YDL166C	TFR	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	148	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	TFR	TF	1	0	0	1	0	0	TF
YDL167C	O	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	O	O	0	0	0	0	0	0	O
YDL168W	O	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	O	O	0	0	0	0	0	0	O
YDL169C	O	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	O	O	0	0	0	0	0	0	O
YDL170W	TFA	NA	IDA	NA	NA	NA	0	0	0	0	0	0	52	49	230	430	0	42	106	193	22	0	0	8	2	0	0	0	0	0	0	1	0	1	0	0	0	0	0	TFA	TF	1	0	0	0	1	0	TF
YDL171C	O	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	O	O	0	0	0	0	0	0	O
YDL172C	O	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	O	O	0	0	0	0	0	0	O
YDL173W	O	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	O	O	0	0	0	0	0	0	O
YDL174C	O	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	O	O	0	0	0	0	0	0	O
YDL175C	O	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	O	O	0	0	0	0	0	0	O
YDL176W	O	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	O	O	0	0	0	0	0	0	O
YDL177C	O	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	O	O	0	0	0	0	0	0	O
YDL178W	O	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	O	O	0	0	0	0	0	0	O
YDL179W	O	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	O	O	0	0	0	0	0	0	O
YDL180W	O	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	O	O	0	0	0	0	0	0	O
YDL181W	O	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	O	O	0	0	0	0	0	0	O
YDL182W	O	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	O	O	0	0	0	0	0	0	O
YDL183C	O	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	O	O	0	0	0	0	0	0	O
YDL184C	O	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	O	O	0	0	0	0	0	0	O
YDL185C-A	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	0	0	0	0	0	0	NA
YDL185W	O	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	O	O	0	0	0	0	0	0	O
YDL186W	O	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	O	O	0	0	0	0	0	0	O
YDL187C	O	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	O	O	0	0	0	0	0	0	O
YDL188C	KP	NA	NA	NA	NA	IDA	0	6	0	0	11	0	0	0	0	0	0	0	0	0	0	22	1	7	3	0	0	0	1	0	1	1	0	0	0	0	1	0	1	PP	PP	0	1	0	0	0	1	KP
YDL189W	O	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	O	O	0	0	0	0	0	0	O
YDL190C	O	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	O	O	0	0	0	0	0	0	O
YDL191W	O	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	O	O	0	0	0	0	0	0	O
YDL192W	O	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	5	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	O	O	0	0	0	0	0	0	O
YDL193W	O	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	O	O	0	0	0	0	0	0	O
YDL194W	O	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	O	O	0	0	0	0	0	0	O
YDL195W	O	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	O	O	0	0	0	0	0	0	O
YDL196W	O	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	O	O	0	0	0	0	0	0	O
YDL197C	O	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	O	O	0	0	0	0	0	0	O
YDL198C	O	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	O	O	0	0	0	0	0	0	O
YDL199C	O	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	O	O	0	0	0	0	0	0	O
YDL200C	O	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	O	O	0	0	0	0	0	0	O
YDL201W	O	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	O	O	0	0	0	0	0	0	O
YDL202W	O	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	O	O	0	0	0	0	0	0	O
YDL203C	O	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	O	O	0	0	0	0	0	0	O
YDL204W	O	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	O	O	0	0	0	0	0	0	O
YDL205C	O	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	O	O	0	0	0	0	0	0	O
YDL206W	O	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	O	O	0	0	0	0	0	0	O
YDL207W	O	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	O	O	0	0	0	0	0	0	O
YDL208W	O	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	O	O	0	0	0	0	0	0	O
YDL209C	O	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	O	O	0	0	0	0	0	0	O
YDL210W	O	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	O	O	0	0	0	0	0	0	O
YDL211C	O	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	O	O	0	0	0	0	0	0	O
YDL212W	O	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	O	O	0	0	0	0	0	0	O
YDL213C	O	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	7	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	O	O	0	0	0	0	0	0	O
YDL214C	KP	NA	NA	NA	HDA,HDA	NA	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	3	0	7	5	0	0	0	1	0	1	1	0	0	2	1	0	1	0	PK	PK	0	0	1	0	0	1	KP
YDL215C	O	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	O	O	0	0	0	0	0	0	O
YDL216C	O	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	7	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	O	O	0	0	0	0	0	0	O
YDL217C	O	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	O	O	0	0	0	0	0	0	O
YDL218W	O	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	O	O	0	0	0	0	0	0	O
YDL219W	O	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	O	O	0	0	0	0	0	0	O
YDL220C	O	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	O	O	0	0	0	0	0	0	O
YDL221W	O	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	O	O	0	0	0	0	0	0	O
YDL222C	O	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	O	O	0	0	0	0	0	0	O
YDL223C	O	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	O	O	0	0	0	0	0	0	O
YDL224C	O	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	O	O	0	0	0	0	0	0	O
YDL225W	O	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	O	O	0	0	0	0	0	0	O
YDL226C	O	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	O	O	0	0	0	0	0	0	O
YDL227C	O	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	O	O	0	0	0	0	0	0	O
YDL228C	O	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	O	O	0	0	0	0	0	0	O
YDL229W	O	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	O	O	0	0	0	0	0	0	O
YDL230W	KP	NA	NA	NA	NA	IDA,IMP	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	4	2	7	3	0	0	0	1	0	1	1	0	0	0	0	1	0	1	PP	PP	0	1	0	0	0	1	KP
YDL231C	O	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	O	O	0	0	0	0	0	0	O
YDL232W	O	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	O	O	0	0	0	0	0	0	O
YDL233W	TFA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	TFA	TF	1	0	0	0	1	0	TF
YDL234C	O	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	O	O	0	0	0	0	0	0	O
YDL235C	O	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	O	O	0	0	0	0	0	0	O
