TF	p.value	estimate	sign	KP
YGL252C	0.665119832779133	-0.0139412247245102	-1	YMR291W
YGL254W	0.994722242577802	-0.00535241329962825	-1	YMR291W
YGR044C	0.518273586268746	-3.38783297295078e-05	1	YMR291W
YGR067C	0.244674452696353	0.00144500410222161	-1	YMR291W
YGR089W	0.592878280161636	-0.000472050507142044	-1	YMR291W
YGR097W	0.937584365510084	-0.00379857724491964	-1	YMR291W
YGR249W	0.904677740933681	-0.00210353479729182	1	YMR291W
YGR288W	0.969103466937802	-0.00520774880298175	1	YMR291W
YHL009C	0.969327561997751	-0.00444614562705946	1	YMR291W
YHL020C	0.849135892520818	-0.00380783990678298	-1	YMR291W
YHL027W	0.896581311197156	-0.00225327973131894	1	YMR291W
YHR006W	0.835319788953251	-0.00227906718808577	-1	YMR291W
YHR084W	0.0135415523067362	0.00234459813826311	1	YMR291W
YHR124W	0.00193194761375637	0.00310088583721419	1	YMR291W
YHR178W	0.0763334551892193	0.00280615014663983	1	YMR291W
YHR206W	1.7907906480761e-06	0.00723965380038633	1	YMR291W
YIL036W	0.900936113859196	-0.00285887730561421	1	YMR291W
YIL101C	0.0646707516232659	0.00234111597157478	-1	YMR291W
YIL119C	0.789937126959586	-0.00168457977279948	-1	YMR291W
YIL122W	0.70231826772319	-0.0010666381640214	-1	YMR291W
YIL128W	0.957285683591193	-0.00496888368814466	1	YMR291W
YIL131C	0.000179970391968084	0.00376546164767674	1	YMR291W
YIR017C	0.840415457143959	-0.00250560651136734	-1	YMR291W
YIR018W	0.200617442073454	0.00131941342693286	1	YMR291W
YIR023W	0.118661405109948	0.00204552276920704	1	YMR291W
YIR033W	0.00293238381556447	0.0265158170237422	-1	YMR291W
YJL056C	0.924253949082243	-0.00337100556028247	1	YMR291W
YJL089W	0.753531428852033	-0.00146632487860728	1	YMR291W
YJL103C	0.521682738945258	-0.000534688747727386	1	YMR291W
YJL110C	0.999547036155171	-0.0069541161534724	1	YMR291W
YJL127C	0.684607402781485	-0.00135329073633721	1	YMR291W
YJL206C	0.914480964773825	-0.00233196188859097	1	YMR291W
YJR060W	0.122313919993447	0.00167754851145924	-1	YMR291W
YJR094C	0.14319973980102	0.00296268060118684	-1	YMR291W
YJR127C	0.135186699783906	0.00280402803746887	1	YMR291W
YJR140C	0.785063133921257	-0.00176088884782673	-1	YMR291W
YJR147W	0.824672859376455	-0.0019586595909108	1	YMR291W
YKL005C	0.284726227466152	0.00147345943192336	-1	YMR291W
YKL015W	0.0140583434954833	0.00484367810826244	-1	YMR291W
YKL020C	0.000364089219055279	0.00383030979721651	1	YMR291W
YKL032C	0.0112621304655777	0.00374045885085559	1	YMR291W
YKL038W	0.382603245072898	0.000684706348757523	1	YMR291W
YKL043W	0.664360460106865	-0.000575219764252666	1	YMR291W
YKL062W	0.00143568473058156	0.00367609260168738	1	YMR291W
YKL072W	0.915322419207081	-0.00381518040745636	1	YMR291W
YKL109W	0.862461675355672	-0.0019078525575125	1	YMR291W
YKL112W	0.0329530644070811	0.00266896879611372	1	YMR291W
YKL185W	0.000676629925933966	0.00657294621977346	1	YMR291W
YKL222C	0.553256873981922	-0.000197597942218022	-1	YMR291W
YKR034W	0.439160171104842	0.000225356926882168	-1	YMR291W
YKR064W	0.972065801823437	-0.00353223550623993	1	YMR291W
YKR099W	0.903571739336366	-0.00266326527020007	1	YMR291W
YLR013W	0.932467802949075	-0.0032710441114425	1	YMR291W
YLR014C	0.706042764288685	-0.00118561566286872	-1	YMR291W
YLR098C	0.330328444904141	0.000788620980561249	-1	YMR291W
YLR131C	0.0121710804879521	0.00458467228730605	1	YMR291W
YLR176C	0.135543044622494	0.0018411930289923	-1	YMR291W
YLR182W	0.0131373718398999	0.00422755958732077	1	YMR291W
YLR183C	0.153920442427509	0.00163949817498456	-1	YMR291W
YLR228C	0.27597164421601	0.001363786472237	-1	YMR291W
YLR256W	0.000324372597290765	0.00652991010564848	1	YMR291W
YLR266C	0.928519846006722	-0.0435239609768557	1	YMR291W
YLR278C	0.197838928464606	0.00168318958704222	-1	YMR291W
YLR403W	0.285185708952704	0.000886735713571934	-1	YMR291W
YLR451W	0.309103409277005	0.00091009318342216	1	YMR291W
YML007W	0.041743115667568	0.00274658874352107	1	YMR291W
YML027W	0.754557750231321	-0.00093826071588672	-1	YMR291W
YML051W	0.539516909263686	-0.000171929944152272	-1	YMR291W
YML076C	0.744194397703626	-0.00134063581817787	1	YMR291W
YML081W	0.748383181367759	-0.00188708081151305	-1	YMR291W
YML099C	0.616608662852761	-0.000611882589982294	1	YMR291W
YML113W	0.99743502597824	-0.00768839737784795	-1	YMR291W
YMR016C	0.0212496916274223	0.00288478759077079	1	YMR291W
YMR019W	0.995365924009375	-0.00525974750280024	1	YMR291W
YMR021C	0.64844504290794	-0.000758236697502941	-1	YMR291W
YMR037C	2.96986130923168e-08	0.00610281960184401	1	YMR291W
YMR042W	0.0358958260976759	0.00418016217960193	-1	YMR291W
YMR043W	0.162787088045022	0.00166861681377951	1	YMR291W
YMR053C	0.98965699061731	-0.00475635118300393	1	YMR291W
YMR070W	0.449517143969772	0.000137566107466816	1	YMR291W
YMR075W	0.647796265124463	-0.00103048328624265	1	YMR291W
YMR164C	0.279013358895108	0.00126987332171897	1	YMR291W
YMR172W	0.119430618404502	0.00591098353768061	-1	YMR291W
YMR182C	0.941463774610587	-0.00329343233459132	1	YMR291W
YMR280C	0.712988805973284	-0.00308917280972694	-1	YMR291W
YNL027W	1.48959292275138e-06	0.0129757279517237	1	YMR291W
YNL068C	3.19144400597568e-05	0.00455113228386123	1	YMR291W
YNL139C	0.370965943452075	0.000900728026796678	-1	YMR291W
YNL167C	9.19007447064499e-05	0.00665617000137301	1	YMR291W
YNL199C	0.21824280629052	0.00162021815654383	1	YMR291W
YNL216W	0.000137094653186646	0.00438098069808902	1	YMR291W
YNL257C	0.74408970836008	-0.00174640033253674	1	YMR291W
YNL309W	0.69123918127871	-0.00111521945892844	1	YMR291W
YNL314W	0.0031363987481946	0.0053744581780389	1	YMR291W
YNR063W	0.910808772658633	-0.00255690912494705	1	YMR291W
YOL028C	0.440475350669102	0.000245420249203107	-1	YMR291W
YOL067C	0.943453228645167	-0.00288827355525237	-1	YMR291W
YOL089C	0.966270856689777	-0.00413469414190665	-1	YMR291W
YOL108C	0.00629337521870151	0.00314824697757761	1	YMR291W
YOL116W	0.127893305259379	0.00307045019987985	-1	YMR291W
YOR028C	0.0778794081440815	0.00181473043806514	1	YMR291W
YOR032C	0.946168769597216	-0.0040170209130851	1	YMR291W
YOR038C	0.591117873862701	-0.000497765576196817	1	YMR291W
YOR113W	0.264999143048149	0.00137724618487202	1	YMR291W
YOR140W	0.388199682892749	0.000592006264783367	-1	YMR291W
YOR162C	0.0728928612887743	0.0020217162088114	1	YMR291W
YOR229W	0.845465478259343	-0.00328603397075602	-1	YMR291W
YOR230W	0.483586185374536	2.89756191906876e-05	1	YMR291W
YOR337W	0.152405866697017	0.00793496448717441	1	YMR291W
YOR344C	0.191633304751246	0.00162347137402679	-1	YMR291W
YOR358W	0.149906363327742	0.00212782290932108	-1	YMR291W
YOR363C	0.0530028368422009	0.00296503293152424	-1	YMR291W
YOR380W	0.986267974009157	-0.00434699897967465	-1	YMR291W
YPL038W	0.964166725691288	-0.00378995589645801	1	YMR291W
YPL049C	0.845422119989743	-0.00179088757542836	-1	YMR291W
YPL075W	0.993302690479981	-0.00568094283290828	1	YMR291W
YPL089C	0.895653609169645	-0.00296444247831142	1	YMR291W
YPL133C	8.28480222856596e-08	0.0188720213304842	1	YMR291W
YPL139C	0.973297535864997	-0.0034740345279387	-1	YMR291W
YPL177C	0.3160073232074	0.00113958409684886	1	YMR291W
YPL202C	0.901777912496185	-0.00218614636077965	1	YMR291W
YPL230W	0.726322296245619	-0.00136864138036643	1	YMR291W
YPL248C	0.989644020686967	-0.00445393153333397	1	YMR291W
YPR008W	0.391748881313067	0.000941653831065198	-1	YMR291W
YPR009W	0.542884261194322	-0.000371976639829044	-1	YMR291W
YPR022C	0.676328244594832	-0.000793059469438339	1	YMR291W
YPR065W	0.138850640347928	0.00196383565453269	1	YMR291W
YPR196W	0.958402840242981	-0.00457780418882513	1	YMR291W
YPR199C	0.900272082521313	-0.00322452747862641	-1	YMR291W
YAL051W	0.00533280879158066	0.00461160610778988	-1	YNL020C
YBL005W	0.448916552166752	0.00028624785338979	1	YNL020C
YBL008W	0.211307082670531	0.00200156774911743	1	YNL020C
YBL021C	0.937113268596807	-0.00347876614797823	-1	YNL020C
YBL054W	0.50840472423435	-8.98798529121188e-05	1	YNL020C
YBL103C	0.153818497836859	0.00206157351563692	-1	YNL020C
YBR033W	0.995857963556432	-0.00599459228571792	-1	YNL020C
YBR049C	0.0587119954679234	0.00238878103776257	1	YNL020C
YBR083W	0.173834664353086	0.00163601514056143	-1	YNL020C
YBR112C	0.113778515340635	0.0174131610306431	1	YNL020C
YBR150C	0.0186568140112076	0.00745768092256063	1	YNL020C
YBR182C	0.658939508599657	-0.0006878852003554	1	YNL020C
YBR239C	0.706611706547946	-0.0012892331626346	1	YNL020C
YBR240C	0.911598773090426	-0.00343643169149887	1	YNL020C
YBR297W	0.88772488410421	-0.00233900402626811	-1	YNL020C
YCL055W	0.563240780176926	-0.00364501132841483	-1	YNL020C
YCR065W	0.615115177954007	-0.000449077184699314	-1	YNL020C
YCR084C	0.210865159571495	0.00224965706980689	1	YNL020C
YCR106W	0.400389855624967	0.000508598682040493	-1	YNL020C
YDL020C	0.992599348655901	-0.00412483084057911	-1	YNL020C
YDL048C	0.880996525461101	-0.00354655433297036	-1	YNL020C
YDL056W	0.201825495056693	0.00137796132079063	-1	YNL020C
YDL106C	0.029004445058388	0.00335855949938183	-1	YNL020C
YDL170W	0.492889555134528	9.12776749082363e-06	-1	YNL020C
YDR009W	0.742491804277714	-0.00162078361832564	-1	YNL020C
YDR026C	0.873076752792495	-0.00273075972509408	1	YNL020C
YDR034C	0.723722189358218	-0.0143581189988816	-1	YNL020C
YDR043C	0.000997894665380949	0.00615233455774211	-1	YNL020C
YDR049W	0.685046211070152	-0.000994985952856514	-1	YNL020C
YDR123C	1.36096389083568e-11	0.011834860716407	1	YNL020C
YDR146C	0.961594565878336	-0.00356868983132821	-1	YNL020C
YDR174W	0.232893919430727	0.0207946604904193	1	YNL020C
YDR207C	0.0386799339321797	0.00291215017681848	-1	YNL020C
YDR213W	0.664724018635423	-0.00100300665761957	-1	YNL020C
YDR216W	0.0355388214976868	0.00305635587249646	-1	YNL020C
YDR253C	0.000783271243315046	0.00590464786256407	-1	YNL020C
YDR259C	2.68942102897184e-06	0.00724752211398192	-1	YNL020C
YDR266C	0.863003997353362	-0.00263259421739704	-1	YNL020C
YDR277C	0.0354099341147138	0.00319004260651182	-1	YNL020C
YDR310C	0.999366196342454	-0.00762937266276372	-1	YNL020C
YDR421W	0.949744602906039	-0.00330723259360479	1	YNL020C
YDR423C	0.0300933790947098	0.00405549158960549	1	YNL020C
YDR451C	0.932468657648166	-0.00294301428718189	1	YNL020C
YDR463W	0.419560144116425	0.000310273454203354	-1	YNL020C
YDR501W	0.552703124869321	-0.000168500813403463	-1	YNL020C
YDR520C	0.90515346005688	-0.00462210890438325	1	YNL020C
YEL009C	0.0697806911569818	0.00228991025248248	1	YNL020C
YER028C	0.993418945565568	-0.00981380747199754	-1	YNL020C
YER040W	0.46181490263716	8.20339687051144e-05	-1	YNL020C
YER045C	0.957134711679757	-0.00618307376330208	1	YNL020C
YER051W	0.700899677289683	-0.00117619499373743	1	YNL020C
YER068W	0.452399000938291	0.000278496161252126	1	YNL020C
YER088C	0.0455426158827438	0.00536614820933491	1	YNL020C
YER109C	0.00346455122767615	0.00722396181681784	1	YNL020C
YER111C	0.0605640404108238	0.00284091713630098	-1	YNL020C
YER130C	0.852920391370238	-0.00211656108788831	1	YNL020C
YER161C	0.563905789051172	-0.000349137867048127	1	YNL020C
YER169W	0.660815161491554	-0.000924476156470988	-1	YNL020C
YER184C	0.993353140807821	-0.00803499722459399	1	YNL020C
YFL021W	0.404116039643561	0.000485232346915872	-1	YNL020C
YFL031W	0.791379967116445	-0.00230895935309615	-1	YNL020C
YFL044C	0.568665599570422	-0.000388227407523531	1	YNL020C
YFL052W	0.993169423904886	-0.00531458919417425	1	YNL020C
YFR034C	0.0567823508072898	0.00295200477257537	1	YNL020C
YGL013C	0.944375004407256	-0.00300199556477343	1	YNL020C
YGL035C	0.56421249759589	-0.000257429534933852	1	YNL020C
YGL071W	0.612844584167875	-0.000406668457653878	-1	YNL020C
YGL073W	0.00140122402032256	0.00576692658324809	-1	YNL020C
YGL096W	0.954178689488758	-0.00279926268437165	-1	YNL020C
YGL131C	0.992101869825827	-0.00722651821942421	-1	YNL020C
YGL162W	0.00168596015434943	0.0072683399394008	1	YNL020C
YGL166W	0.131881905685683	0.0113357889064666	1	YNL020C
YGL181W	0.994422297203034	-0.00575687220961919	1	YNL020C
YGL192W	0.932038261968679	-0.00348776286461637	-1	YNL020C
YGL197W	0.91913967119843	-0.00374275575821704	1	YNL020C
YGL209W	0.655311157015789	-0.000930330149116767	-1	YNL020C
YGL237C	0.345802957295506	0.000816454616482666	-1	YNL020C
YGL252C	0.101335430365537	0.0891361742511028	-1	YNL020C
YGL254W	0.865023826332108	-0.00250074097730149	-1	YNL020C
YGR044C	0.106957677393502	0.00348221176634323	1	YNL020C
YGR067C	0.858574059205389	-0.00235258524970754	-1	YNL020C
YGR089W	0.969967321167832	-0.00461483760970647	1	YNL020C
YGR097W	0.749193757001088	-0.00182023277498096	-1	YNL020C
YGR249W	0.367894842579003	0.000567632716930073	-1	YNL020C
YGR288W	0.902626122213018	-0.00396069394033479	-1	YNL020C
YHL009C	0.957057569674999	-0.00440874927483321	1	YNL020C
YHL020C	0.890784844234017	-0.00502643531580306	1	YNL020C
YHL027W	0.370999259673379	0.000609207473765379	-1	YNL020C
YHR006W	0.616445982039595	-0.000699543759725363	1	YNL020C
YHR084W	0.000275754942114091	0.00410412408981644	-1	YNL020C
YHR124W	3.03746873191936e-06	0.00546815343157213	-1	YNL020C
YHR178W	0.14848594606352	0.00222241820020043	1	YNL020C
YHR206W	6.0119359504639e-08	0.00925550003965026	-1	YNL020C
YIL036W	0.990822571254221	-0.00579767758043788	-1	YNL020C
YIL101C	0.00373506977749579	0.004795987311225	-1	YNL020C
YIL119C	0.998613780548585	-0.0067265415713763	1	YNL020C
YIL122W	0.151530954410237	0.00229364135770828	-1	YNL020C
YIL128W	0.998794876723163	-0.00969706739944125	-1	YNL020C
YIL131C	0.000124025628059029	0.00421504001141823	-1	YNL020C
YIR017C	0.94753203004927	-0.00451300305809645	1	YNL020C
YIR018W	0.00531423220668466	0.00493684514078444	-1	YNL020C
YIR023W	0.0229249331542477	0.00394273862169389	-1	YNL020C
YIR033W	0.0403859121394475	0.0167169089036786	-1	YNL020C
YJL056C	0.99991636675148	-0.00955660274340364	1	YNL020C
YJL089W	0.79815155135679	-0.00195167895040834	-1	YNL020C
YJL103C	0.669929297239725	-0.00422433720684061	-1	YNL020C
YJL110C	0.994232225622875	-0.0058375718495511	-1	YNL020C
YJL127C	0.973216664452577	-0.00603213051563231	1	YNL020C
YJL206C	0.991284643260836	-0.00441574620701529	-1	YNL020C
YJR060W	0.00223658127668306	0.00472392638830946	1	YNL020C
YJR094C	0.909787197536138	-0.00397419903660068	-1	YNL020C
YJR127C	0.296315807656689	0.00139033084827766	1	YNL020C
YJR140C	0.93638316536177	-0.00387649066649623	-1	YNL020C
YJR147W	0.450966084228744	0.000155575989912627	1	YNL020C
YKL005C	0.946292778485706	-0.00451616861805381	1	YNL020C
YKL015W	0.236249663812557	0.00152766927833081	-1	YNL020C
YKL020C	1.84419752371173e-10	0.00803908045176561	-1	YNL020C
YKL032C	0.0228766945356009	0.00351688975976162	-1	YNL020C
YKL038W	0.879529756049136	-0.00309736526436045	1	YNL020C
YKL043W	0.117595249843249	0.00212565199483979	1	YNL020C
YKL062W	0.00572358988840617	0.00342420358947498	-1	YNL020C
YKL072W	0.897290487953214	-0.00381357851023566	1	YNL020C
YKL109W	0.960616611312388	-0.003461860721113	1	YNL020C
YKL112W	0.160127998373758	0.00151818767163599	1	YNL020C
YKL185W	2.85274739025926e-07	0.0118806435480681	-1	YNL020C
YKL222C	0.997692663336809	-0.00596371445808154	1	YNL020C
YKR034W	0.978780805220354	-0.00463920605315931	-1	YNL020C
YKR064W	0.953932817353649	-0.00344943467901854	1	YNL020C
YKR099W	0.760962177412899	-0.00158807559060944	1	YNL020C
YLR013W	0.999399349445196	-0.00775020599351198	1	YNL020C
YLR014C	0.67728178183382	-0.001070905214457	-1	YNL020C
YLR098C	0.995848158601959	-0.00526973545407968	1	YNL020C
YLR131C	0.0066035475862586	0.00559037766321086	1	YNL020C
YLR176C	0.299066676430056	0.000901567350856857	-1	YNL020C
YLR182W	0.0147105702112974	0.00450168728211653	-1	YNL020C
YLR183C	0.510234201054509	-6.52893789907503e-06	-1	YNL020C
YLR228C	0.810058091738632	-0.00217519369823095	-1	YNL020C
YLR256W	0.00663550102436798	0.0050519637042489	-1	YNL020C
YLR266C	0.0793029832010629	0.113827889602818	1	YNL020C
YLR278C	0.970640042417639	-0.00388783656230053	1	YNL020C
YLR403W	0.0809745102421201	0.00256898565030717	1	YNL020C
YLR451W	0.0914279030468101	0.0028610244012624	1	YNL020C
YML007W	2.99097591491836e-05	0.00747858474312829	1	YNL020C
YML027W	0.589996651086912	-0.000278891489573999	-1	YNL020C
YML051W	0.991879110013043	-0.00579398812147678	-1	YNL020C
YML076C	0.95152807709036	-0.00375311835367597	1	YNL020C
YML081W	0.685802508111757	-0.00145035061571254	1	YNL020C
YML099C	0.829401170357648	-0.00241470547722247	1	YNL020C
YML113W	0.998115135805787	-0.00872355043535047	-1	YNL020C
YMR016C	0.000948586426687065	0.00498652069564361	-1	YNL020C
YMR019W	0.919009108977155	-0.00310772572707108	1	YNL020C
YMR021C	0.866750341336036	-0.00257712052429574	1	YNL020C
YMR037C	3.05817953414453e-10	0.00770499156747022	-1	YNL020C
YMR042W	0.0439237514343465	0.00443056813464081	1	YNL020C
YMR043W	0.0517008852700502	0.00311560719188572	-1	YNL020C
YMR053C	0.998766924849777	-0.00675415180130507	-1	YNL020C
YMR070W	0.266261488894108	0.00129821269092364	-1	YNL020C
YMR075W	0.985594462084931	-0.00662654085386495	1	YNL020C
YMR164C	0.313220967820843	0.00113977506219051	1	YNL020C
YMR172W	1.42430638072934e-07	0.0479176453102703	-1	YNL020C
YMR182C	0.998426590661017	-0.00682771044828134	-1	YNL020C
YMR280C	0.174504384586292	0.00582940954673697	1	YNL020C
YNL027W	0.018182209447064	0.00589176500769421	-1	YNL020C
YNL068C	7.88293005340163e-09	0.00730194077341953	-1	YNL020C
YNL139C	0.582357843470979	-0.000527929777003789	-1	YNL020C
YNL167C	3.10527006504644e-10	0.0131062508467703	-1	YNL020C
YNL199C	0.665338140301777	-0.000921397654014252	-1	YNL020C
YNL216W	0.0202614440410157	0.00257367221404565	1	YNL020C
YNL257C	0.984370349711481	-0.0062439748285389	1	YNL020C
YNL309W	0.416044180656929	0.000488829622556279	-1	YNL020C
YNL314W	0.249663998658368	0.00132989260710743	1	YNL020C
YNR063W	0.999432614427386	-0.00681483024198715	1	YNL020C
YOL028C	0.0439060949987094	0.00334065893925592	-1	YNL020C
YOL067C	0.881295537057003	-0.00234771628398562	-1	YNL020C
YOL089C	0.886657156043761	-0.00298098718228314	-1	YNL020C
YOL108C	2.02945324240761e-07	0.0074450339956108	1	YNL020C
YOL116W	0.0317020883988913	0.00577036904551348	-1	YNL020C
YOR028C	0.00075687862448382	0.00476965973615543	-1	YNL020C
YOR032C	0.744041937432571	-0.0017678324981739	-1	YNL020C
YOR038C	0.843979449339032	-0.00291300080534274	1	YNL020C
YOR113W	0.0222639660423855	0.00506883171006572	1	YNL020C
YOR140W	0.924955356615302	-0.00317644640749205	1	YNL020C
YOR162C	0.158015724453796	0.00150430112484499	1	YNL020C
YOR229W	0.873023288839031	-0.0039920182938753	1	YNL020C
YOR230W	0.716706902107831	-0.00209566732139021	-1	YNL020C
YOR337W	0.0488019399826465	0.0151059181099353	-1	YNL020C
YOR344C	0.36438483120922	0.000646431679540501	1	YNL020C
YOR358W	0.144605469711046	0.00239933473982792	-1	YNL020C
YOR363C	0.257101540045246	0.00123347035937929	-1	YNL020C
YOR380W	0.96978009536704	-0.00409958494006951	1	YNL020C
YPL038W	0.893193230137126	-0.00282402705470572	1	YNL020C
YPL049C	0.787188673435522	-0.00149824063412307	-1	YNL020C
YPL075W	0.996122875155549	-0.00669449546547568	1	YNL020C
YPL089C	0.858022996794378	-0.00281839966289547	1	YNL020C
YPL133C	1.44468189948427e-11	0.0278412524998911	-1	YNL020C
YPL139C	0.998385783368625	-0.00591970487312764	-1	YNL020C
YPL177C	0.0263810883183439	0.00549685845450498	-1	YNL020C
YPL202C	0.959460231110717	-0.00326275053797143	-1	YNL020C
YPL230W	0.687442453694033	-0.00120375228715363	1	YNL020C
YPL248C	0.999971606542118	-0.00844747578526281	1	YNL020C
YPR008W	0.957045868000233	-0.00689707652281226	1	YNL020C
YPR009W	0.977765848039168	-0.00812506751568026	-1	YNL020C
YPR022C	0.995675689842051	-0.00520145990134876	1	YNL020C
YPR065W	0.0422316829957121	0.00364386088376201	1	YNL020C
YPR196W	0.964242997533908	-0.0051378792805248	1	YNL020C
YPR199C	0.59920298970872	-0.000617128496403217	-1	YNL020C
YAL051W	7.86353958148375e-14	0.040685559787557	1	YNL025C
YBL005W	0.73887369373163	-0.00384266365176875	-1	YNL025C
YBL008W	0.891686764104101	-0.00780006527766072	-1	YNL025C
YBL021C	0.160147980168113	0.0060010681502836	-1	YNL025C
YBL054W	0.978929588604788	-0.0133952725458803	-1	YNL025C
YBL103C	0.51464821341215	-5.62355615243807e-05	1	YNL025C
YBR033W	0.984756021754739	-0.0123636352811668	-1	YNL025C
YBR049C	0.688596804254054	-0.00192758007506049	1	YNL025C
YBR083W	3.31632812219689e-05	0.0203234215387606	1	YNL025C
YBR112C	0.069902962096526	0.0606304929376036	1	YNL025C
YBR150C	0.198126947816382	0.00716447221438346	1	YNL025C
YBR182C	0.114973146706014	0.00699864859479974	-1	YNL025C
YBR239C	0.121121449000827	0.00717701673453651	-1	YNL025C
YBR240C	0.946257717634322	-0.010360579345833	-1	YNL025C
YBR297W	0.446491447322213	0.000384653706395693	1	YNL025C
YCL055W	0.460615147854608	0.00597255867068507	1	YNL025C
YCR065W	0.687961424052991	-0.00207063002755616	-1	YNL025C
YCR084C	0.269504558176757	0.00424539629151248	1	YNL025C
YCR106W	0.249259518373054	0.00373096557324665	-1	YNL025C
YDL020C	0.999527394094189	-0.0141729119759006	-1	YNL025C
YDL048C	0.860713837515349	-0.00813052695508353	-1	YNL025C
YDL056W	0.294428186514108	0.00211821164881299	1	YNL025C
YDL106C	4.52650315392682e-05	0.0192387335198987	1	YNL025C
YDL170W	0.981139662905494	-0.0113332998823108	-1	YNL025C
YDR009W	0.81328699224026	-0.00568176847629986	-1	YNL025C
YDR026C	0.747510845067355	-0.00405332394045652	-1	YNL025C
YDR034C	0.108512675676113	0.0994210826496351	-1	YNL025C
YDR043C	3.05740298930813e-09	0.0327282630334293	1	YNL025C
YDR049W	0.59739382856858	-0.00124964403925674	-1	YNL025C
YDR123C	4.54224033426356e-32	0.0627497098018038	1	YNL025C
YDR146C	0.696448923507426	-0.00222284115315605	1	YNL025C
YDR174W	0.0368036752308697	0.481987886132173	1	YNL025C
YDR207C	3.28963147591374e-11	0.0309710971642077	1	YNL025C
YDR213W	0.668264136737894	-0.00262741150433977	-1	YNL025C
YDR216W	2.58232512493414e-05	0.0182274080007979	1	YNL025C
YDR253C	4.69155363287944e-08	0.0275332425131307	1	YNL025C
YDR259C	2.95493308033287e-19	0.0409148268071201	1	YNL025C
YDR266C	0.5962231546549	-0.00143590608650691	-1	YNL025C
YDR277C	3.93212360221287e-07	0.0249033634118086	1	YNL025C
YDR310C	0.882912104446654	-0.00707484702409528	-1	YNL025C
YDR421W	0.958078648275097	-0.00878761105220652	-1	YNL025C
YDR423C	6.69886193306566e-08	0.0347098020031489	1	YNL025C
YDR451C	0.471017600153476	0.0001775415277675	-1	YNL025C
YDR463W	0.592059333999908	-0.00106056392709241	-1	YNL025C
YDR501W	0.737380581586939	-0.00301814922067194	1	YNL025C
YDR520C	0.9778308296399	-0.0173281761569879	1	YNL025C
YEL009C	8.38413746993627e-06	0.0184278252919211	1	YNL025C
YER028C	0.969102140165389	-0.0187764602667061	-1	YNL025C
YER040W	0.00265155247203774	0.017372656605284	1	YNL025C
YER045C	0.926564696092696	-0.0131657184970401	-1	YNL025C
YER051W	0.44994921994126	0.000689113604385823	-1	YNL025C
YER068W	0.974026734283179	-0.0112293686765445	-1	YNL025C
YER088C	0.00415826305536365	0.0230748873085925	1	YNL025C
YER109C	9.06478937677581e-11	0.0547597220060907	1	YNL025C
YER111C	9.70240188309072e-06	0.0221576617189954	1	YNL025C
YER130C	0.87654419715241	-0.00597301198014314	-1	YNL025C
YER161C	0.350912821210848	0.00271018366827663	-1	YNL025C
YER169W	0.47770390246418	0.000181242086211934	1	YNL025C
YER184C	0.999969302541192	-0.0314682076180673	-1	YNL025C
YFL021W	0.863894354415883	-0.00649451963255113	1	YNL025C
YFL031W	0.887573510185745	-0.00885347021207385	1	YNL025C
YFL044C	0.968317234643639	-0.0118839378578002	-1	YNL025C
YFL052W	0.994861394642904	-0.0139637144673626	-1	YNL025C
YFR034C	0.00493815682922662	0.012616285697709	1	YNL025C
YGL013C	0.857473157112033	-0.00496632071619261	-1	YNL025C
YGL035C	0.800672843973947	-0.00434482411159448	1	YNL025C
YGL071W	0.836804499332442	-0.00415603157471765	-1	YNL025C
YGL073W	1.7938537979759e-05	0.0211192453083381	1	YNL025C
YGL096W	0.644780618653471	-0.00125487468902829	1	YNL025C
YGL131C	0.378245088965745	0.00211789912938027	1	YNL025C
YGL162W	4.76676375351524e-09	0.0420221088177497	1	YNL025C
YGL166W	0.868316383602048	-0.0218169936786082	-1	YNL025C
YGL181W	0.656012697381424	-0.00215148415161906	-1	YNL025C
YGL192W	0.911279297438996	-0.00796922151140241	-1	YNL025C
YGL197W	0.302215018281718	0.00351813092134504	-1	YNL025C
YGL209W	0.777231522831747	-0.00453456326900385	-1	YNL025C
YGL237C	0.0024092142081625	0.0206934633713491	1	YNL025C
YGL252C	0.0865473013598914	0.321532468642608	1	YNL025C
YGL254W	0.958559752484842	-0.0100138422642011	-1	YNL025C
YGR044C	0.679582682400489	-0.00274024965338376	-1	YNL025C
YGR067C	0.984335034066083	-0.0118613359124067	-1	YNL025C
YGR089W	0.946927482931386	-0.00991967151738197	-1	YNL025C
YGR097W	0.974505961031528	-0.0134753084830301	-1	YNL025C
YGR249W	0.0198436895657259	0.00966452154546079	-1	YNL025C
YGR288W	0.980442333454431	-0.0154949471803718	1	YNL025C
YHL009C	0.68089282358542	-0.00294547427716841	-1	YNL025C
YHL020C	0.931382444208772	-0.0152177277623976	-1	YNL025C
YHL027W	0.107265118800605	0.0066501677688548	-1	YNL025C
YHR006W	0.932718379347383	-0.00970001198489661	-1	YNL025C
YHR084W	1.92110092793929e-17	0.027153642791646	1	YNL025C
YHR124W	5.3845658392701e-21	0.0303174755526155	1	YNL025C
YHR178W	5.13852106497044e-06	0.0273633456290477	1	YNL025C
YHR206W	1.01954483246999e-30	0.0621246374194295	1	YNL025C
YIL036W	0.90597735882813	-0.00802731343930463	1	YNL025C
YIL101C	1.02191944169599e-05	0.0204312240150683	1	YNL025C
YIL119C	0.931140390766636	-0.00848575852146866	-1	YNL025C
