"SUID","interaction","name","selected","shared interaction","shared name","WP","WT"
"294602","T","YHR084W (T) YDR272W","false","T","YHR084W (T) YDR272W",,"1.0"
"294603","T","YHR084W (T) YKL152C","false","T","YHR084W (T) YKL152C",,"3.0"
"294604","T","YHR084W (T) YDR277C","false","T","YHR084W (T) YDR277C",,"3.0"
"294605","T","YHR084W (T) YDR278C","false","T","YHR084W (T) YDR278C",,"2.0"
"294606","T","YHR084W (T) YDR279W","false","T","YHR084W (T) YDR279W",,"2.0"
"294607","T","YHR084W (T) YPL211W","false","T","YHR084W (T) YPL211W",,"1.0"
"294608","T","YHR084W (T) YKL157W","false","T","YHR084W (T) YKL157W",,"3.0"
"294609","T","YHR084W (T) YDR281C","false","T","YHR084W (T) YDR281C",,"2.0"
"294610","T","YHR084W (T) YDR282C","false","T","YHR084W (T) YDR282C",,"3.0"
"294611","T","YHR084W (T) YKL162C","false","T","YHR084W (T) YKL162C",,"2.0"
"294612","T","YHR084W (T) YKL163W","false","T","YHR084W (T) YKL163W",,"3.0"
"294613","T","YHR084W (T) YKL164C","false","T","YHR084W (T) YKL164C",,"3.0"
"294614","T","YHR084W (T) YPL218W","false","T","YHR084W (T) YPL218W",,"1.0"
"294615","T","YHR084W (T) YPL221W","false","T","YHR084W (T) YPL221W",,"3.0"
"294616","T","YHR084W (T) YDR294C","false","T","YHR084W (T) YDR294C",,"2.0"
"294617","T","YHR084W (T) YPL222W","false","T","YHR084W (T) YPL222W",,"2.0"
"294618","T","YHR084W (T) YDR295C","false","T","YHR084W (T) YDR295C",,"1.0"
"294619","T","YHR084W (T) YPL223C","false","T","YHR084W (T) YPL223C",,"3.0"
"294620","T","YHR084W (T) YKL177W","false","T","YHR084W (T) YKL177W",,"1.0"
"294621","T","YHR084W (T) YKL178C","false","T","YHR084W (T) YKL178C",,"2.0"
"294622","T","YHR084W (T) YKL179C","false","T","YHR084W (T) YKL179C",,"3.0"
"294623","T","YHR084W (T) YDR301W","false","T","YHR084W (T) YDR301W",,"3.0"
"294624","T","YHR084W (T) YPL231W","false","T","YHR084W (T) YPL231W",,"3.0"
"294625","T","YHR084W (T) YDR309C","false","T","YHR084W (T) YDR309C",,"2.0"
"294626","T","YHR084W (T) YPL237W","false","T","YHR084W (T) YPL237W",,"1.0"
"294627","T","YHR084W (T) YDR311W","false","T","YHR084W (T) YDR311W",,"2.0"
"294628","T","YHR084W (T) YKL189W","false","T","YHR084W (T) YKL189W",,"2.0"
"294629","T","YHR084W (T) YPL239W","false","T","YHR084W (T) YPL239W",,"1.0"
"294630","T","YHR084W (T) YDR312W","false","T","YHR084W (T) YDR312W",,"2.0"
"294631","T","YHR084W (T) YPL241C","false","T","YHR084W (T) YPL241C",,"3.0"
"294632","T","YHR084W (T) YKL193C","false","T","YHR084W (T) YKL193C",,"1.0"
"294633","T","YHR084W (T) YKL195W","false","T","YHR084W (T) YKL195W",,"1.0"
"294634","T","YHR084W (T) YDR316W","false","T","YHR084W (T) YDR316W",,"2.0"
"294635","T","YHR084W (T) YPL247C","false","T","YHR084W (T) YPL247C",,"1.0"
"294636","T","YHR084W (T) YDR316WA","false","T","YHR084W (T) YDR316WA",,"1.0"
"294637","T","YHR084W (T) YPL249C","false","T","YHR084W (T) YPL249C",,"2.0"
"294638","T","YHR084W (T) YDR316WB","false","T","YHR084W (T) YDR316WB",,"1.0"
"294639","T","YHR084W (T) YKL201C","false","T","YHR084W (T) YKL201C",,"2.0"
"294640","T","YHR084W (T) YDR317W","false","T","YHR084W (T) YDR317W",,"3.0"
"294641","T","YHR084W (T) YKL204W","false","T","YHR084W (T) YKL204W",,"2.0"
"294642","T","YHR084W (T) YPL250C","false","T","YHR084W (T) YPL250C",,"3.0"
"294643","T","YHR084W (T) YDR319C","false","T","YHR084W (T) YDR319C",,"1.0"
"294644","T","YHR084W (T) YKL207W","false","T","YHR084W (T) YKL207W",,"1.0"
"294645","T","YHR084W (T) YPL253C","false","T","YHR084W (T) YPL253C",,"1.0"
"294646","T","YHR084W (T) YKL208W","false","T","YHR084W (T) YKL208W",,"1.0"
"294647","T","YHR084W (T) YKL209C","false","T","YHR084W (T) YKL209C",,"2.0"
"294648","T","YHR084W (T) YPL255W","false","T","YHR084W (T) YPL255W",,"2.0"
"294649","T","YHR084W (T) YDR323C","false","T","YHR084W (T) YDR323C",,"1.0"
"294650","T","YHR084W (T) YDR328C","false","T","YHR084W (T) YDR328C",,"1.0"
"294651","T","YHR084W (T) YPL265W","false","T","YHR084W (T) YPL265W",,"3.0"
"294652","T","YHR084W (T) YKL220C","false","T","YHR084W (T) YKL220C",,"3.0"
"294653","T","YHR084W (T) YKL221W","false","T","YHR084W (T) YKL221W",,"3.0"
"294654","T","YHR084W (T) YKL225W","false","T","YHR084W (T) YKL225W",,"2.0"
"294655","T","YHR084W (T) YDR339C","false","T","YHR084W (T) YDR339C",,"1.0"
"294656","T","YHR084W (T) YDR344C","false","T","YHR084W (T) YDR344C",,"2.0"
"294657","T","YHR084W (T) YKR011C","false","T","YHR084W (T) YKR011C",,"2.0"
"294658","T","YHR084W (T) YDR349C","false","T","YHR084W (T) YDR349C",,"1.0"
"294659","T","YHR084W (T) YKR013W","false","T","YHR084W (T) YKR013W",,"2.0"
"294660","T","YHR084W (T) YPL283C","false","T","YHR084W (T) YPL283C",,"1.0"
"294661","T","YHR084W (T) YPR002CA","false","T","YHR084W (T) YPR002CA",,"1.0"
"294662","T","YHR084W (T) YPR002W","false","T","YHR084W (T) YPR002W",,"1.0"
"294663","T","YHR084W (T) YKR024C","false","T","YHR084W (T) YKR024C",,"2.0"
"294664","T","YHR084W (T) YPR005C","false","T","YHR084W (T) YPR005C",,"2.0"
"294665","T","YHR084W (T) YKR027W","false","T","YHR084W (T) YKR027W",,"3.0"
"294666","T","YHR084W (T) YPR006C","false","T","YHR084W (T) YPR006C",,"3.0"
"294667","T","YHR084W (T) YPR007C","false","T","YHR084W (T) YPR007C",,"3.0"
"294668","T","YHR084W (T) YPR009W","false","T","YHR084W (T) YPR009W",,"3.0"
"294669","T","YHR084W (T) YDR364C","false","T","YHR084W (T) YDR364C",,"1.0"
"294670","T","YHR084W (T) YDR365C","false","T","YHR084W (T) YDR365C",,"2.0"
"294671","T","YHR084W (T) YKR031C","false","T","YHR084W (T) YKR031C",,"2.0"
"294672","T","YHR084W (T) YKR033C","false","T","YHR084W (T) YKR033C",,"2.0"
"294673","T","YHR084W (T) YPR013C","false","T","YHR084W (T) YPR013C",,"2.0"
"294674","T","YHR084W (T) YPR015C","false","T","YHR084W (T) YPR015C",,"2.0"
"294675","T","YHR084W (T) YDR371W","false","T","YHR084W (T) YDR371W",,"1.0"
"294676","T","YHR084W (T) YKR038C","false","T","YHR084W (T) YKR038C",,"2.0"
"294677","T","YHR084W (T) YDR373W","false","T","YHR084W (T) YDR373W",,"1.0"
"294678","T","YHR084W (T) YKR040C","false","T","YHR084W (T) YKR040C",,"1.0"
"294679","T","YHR084W (T) YKR041W","false","T","YHR084W (T) YKR041W",,"2.0"
"294680","T","YHR084W (T) YKR042W","false","T","YHR084W (T) YKR042W",,"3.0"
"294681","T","YHR084W (T) YDR378C","false","T","YHR084W (T) YDR378C",,"1.0"
"294682","T","YHR084W (T) YPR024W","false","T","YHR084W (T) YPR024W",,"3.0"
"294683","T","YHR084W (T) YPR026W","false","T","YHR084W (T) YPR026W",,"2.0"
"294684","T","YHR084W (T) YPR027C","false","T","YHR084W (T) YPR027C",,"3.0"
"294685","T","YHR084W (T) YDR379W","false","T","YHR084W (T) YDR379W",,"3.0"
"294686","T","YHR084W (T) YPR028W","false","T","YHR084W (T) YPR028W",,"1.0"
"294687","T","YHR084W (T) YDR380W","false","T","YHR084W (T) YDR380W",,"2.0"
"294688","T","YHR084W (T) YKR048C","false","T","YHR084W (T) YKR048C",,"1.0"
"294689","T","YHR084W (T) YDR384C","false","T","YHR084W (T) YDR384C",,"3.0"
"294690","T","YHR084W (T) YDR388W","false","T","YHR084W (T) YDR388W",,"1.0"
"294691","T","YHR084W (T) YKR059W","false","T","YHR084W (T) YKR059W",,"1.0"
"294692","T","YHR084W (T) YKR061W","false","T","YHR084W (T) YKR061W",,"2.0"
"294693","T","YHR084W (T) YPR043W","false","T","YHR084W (T) YPR043W",,"1.0"
"294694","T","YHR084W (T) YKR063C","false","T","YHR084W (T) YKR063C",,"3.0"
"294695","T","YHR084W (T) YDR400W","false","T","YHR084W (T) YDR400W",,"1.0"
"294696","T","YHR084W (T) YPR049C","false","T","YHR084W (T) YPR049C",,"2.0"
"294697","T","YHR084W (T) YKR074W","false","T","YHR084W (T) YKR074W",,"2.0"
"294698","T","YHR084W (T) YDR408C","false","T","YHR084W (T) YDR408C",,"1.0"
"294699","T","YHR084W (T) YKR076W","false","T","YHR084W (T) YKR076W",,"2.0"
"294700","T","YHR084W (T) YDR412W","false","T","YHR084W (T) YDR412W",,"1.0"
"294701","T","YHR084W (T) YPR064W","false","T","YHR084W (T) YPR064W",,"3.0"
"294702","T","YHR084W (T) YDR419W","false","T","YHR084W (T) YDR419W",,"3.0"
"294703","T","YHR084W (T) YKR089C","false","T","YHR084W (T) YKR089C",,"3.0"
"294704","T","YHR084W (T) YPR072W","false","T","YHR084W (T) YPR072W",,"1.0"
"294705","T","YHR084W (T) YKR091W","false","T","YHR084W (T) YKR091W",,"2.0"
"294706","T","YHR084W (T) YPR075C","false","T","YHR084W (T) YPR075C",,"2.0"
"294707","T","YHR084W (T) YKR092C","false","T","YHR084W (T) YKR092C",,"2.0"
"294708","T","YHR084W (T) YDR429C","false","T","YHR084W (T) YDR429C",,"1.0"
"294709","T","YHR084W (T) YKR093W","false","T","YHR084W (T) YKR093W",,"3.0"
"294710","T","YHR084W (T) YPR079W","false","T","YHR084W (T) YPR079W",,"1.0"
"294711","T","YHR084W (T) YKR094C","false","T","YHR084W (T) YKR094C",,"1.0"
"294712","T","YHR084W (T) YKR096W","false","T","YHR084W (T) YKR096W",,"3.0"
"294713","T","YHR084W (T) YPR091C","false","T","YHR084W (T) YPR091C",,"2.0"
"294714","T","YHR084W (T) YKR101W","false","T","YHR084W (T) YKR101W",,"2.0"
"294715","T","YHR084W (T) YPR093C","false","T","YHR084W (T) YPR093C",,"2.0"
"294716","T","YHR084W (T) YKR102W","false","T","YHR084W (T) YKR102W",,"2.0"
"294717","T","YHR084W (T) YDR442W","false","T","YHR084W (T) YDR442W",,"2.0"
"294718","T","YHR084W (T) YKR106W","false","T","YHR084W (T) YKR106W",,"3.0"
"294719","T","YHR084W (T) YPR101W","false","T","YHR084W (T) YPR101W",,"2.0"
"294720","T","YHR084W (T) YDR445C","false","T","YHR084W (T) YDR445C",,"2.0"
"294721","T","YHR084W (T) YDR446W","false","T","YHR084W (T) YDR446W",,"2.0"
"294722","T","YHR084W (T) YLL005C","false","T","YHR084W (T) YLL005C",,"1.0"
"294723","T","YHR084W (T) YDR447C","false","T","YHR084W (T) YDR447C",,"1.0"
"294724","T","YHR084W (T) YDR448W","false","T","YHR084W (T) YDR448W",,"2.0"
"294725","T","YHR084W (T) YDR450W","false","T","YHR084W (T) YDR450W",,"1.0"
"294726","T","YHR084W (T) YPR110C","false","T","YHR084W (T) YPR110C",,"1.0"
"294727","T","YHR084W (T) YLL013C","false","T","YHR084W (T) YLL013C",,"3.0"
"294728","T","YHR084W (T) YDR457W","false","T","YHR084W (T) YDR457W",,"2.0"
"294729","T","YHR084W (T) YPR115W","false","T","YHR084W (T) YPR115W",,"2.0"
"294730","T","YHR084W (T) YDR459C","false","T","YHR084W (T) YDR459C",,"1.0"
"294731","T","YHR084W (T) YDR461W","false","T","YHR084W (T) YDR461W",,"2.0"
"294732","T","YHR084W (T) YDR462W","false","T","YHR084W (T) YDR462W",,"1.0"
"294733","T","YHR084W (T) YPR122W","false","T","YHR084W (T) YPR122W",,"2.0"
"294734","T","YHR084W (T) YDR470C","false","T","YHR084W (T) YDR470C",,"2.0"
"294735","T","YHR084W (T) YLL024C","false","T","YHR084W (T) YLL024C",,"3.0"
"294736","T","YHR084W (T) YDR472W","false","T","YHR084W (T) YDR472W",,"3.0"
"294737","T","YHR084W (T) YPR133C","false","T","YHR084W (T) YPR133C",,"1.0"
"294738","T","YHR084W (T) YDR480W","false","T","YHR084W (T) YDR480W",,"1.0"
"294739","T","YHR084W (T) YPR135W","false","T","YHR084W (T) YPR135W",,"2.0"
"294740","T","YHR084W (T) YPR138C","false","T","YHR084W (T) YPR138C",,"2.0"
"294741","T","YHR084W (T) YLL038C","false","T","YHR084W (T) YLL038C",,"3.0"
"294742","T","YHR084W (T) YLL039C","false","T","YHR084W (T) YLL039C",,"1.0"
"294743","T","YHR084W (T) YPR141C","false","T","YHR084W (T) YPR141C",,"1.0"
"294744","T","YHR084W (T) YPR142C","false","T","YHR084W (T) YPR142C",,"2.0"
"294745","T","YHR084W (T) YPR144C","false","T","YHR084W (T) YPR144C",,"3.0"
"294746","T","YHR084W (T) YLL045C","false","T","YHR084W (T) YLL045C",,"1.0"
"294747","T","YHR084W (T) YDR496C","false","T","YHR084W (T) YDR496C",,"1.0"
"294748","T","YHR084W (T) YDR499W","false","T","YHR084W (T) YDR499W",,"3.0"
"294749","T","YHR084W (T) YPR152C","false","T","YHR084W (T) YPR152C",,"2.0"
"294750","T","YHR084W (T) YLL052C","false","T","YHR084W (T) YLL052C",,"3.0"
"294751","T","YHR084W (T) YPR155C","false","T","YHR084W (T) YPR155C",,"2.0"
"294752","T","YHR084W (T) YPR156C","false","T","YHR084W (T) YPR156C",,"2.0"
"294753","T","YHR084W (T) YDR506C","false","T","YHR084W (T) YDR506C",,"1.0"
"294754","T","YHR084W (T) YLL057C","false","T","YHR084W (T) YLL057C",,"2.0"
"294755","T","YHR084W (T) YLL060C","false","T","YHR084W (T) YLL060C",,"2.0"
"294756","T","YHR084W (T) YLL062C","false","T","YHR084W (T) YLL062C",,"3.0"
"294757","T","YHR084W (T) YPR158WA","false","T","YHR084W (T) YPR158WA",,"1.0"
"294758","T","YHR084W (T) YPR158WB","false","T","YHR084W (T) YPR158WB",,"1.0"
"294759","T","YHR084W (T) YLL067C","false","T","YHR084W (T) YLL067C",,"1.0"
"294760","T","YHR084W (T) YLR002C","false","T","YHR084W (T) YLR002C",,"1.0"
"294761","T","YHR084W (T) YPR165W","false","T","YHR084W (T) YPR165W",,"2.0"
"294762","T","YHR084W (T) YLR004C","false","T","YHR084W (T) YLR004C",,"2.0"
"294763","T","YHR084W (T) YLR006C","false","T","YHR084W (T) YLR006C",,"3.0"
"294764","T","YHR084W (T) YPR171W","false","T","YHR084W (T) YPR171W",,"1.0"
"294765","T","YHR084W (T) YLR010C","false","T","YHR084W (T) YLR010C",,"3.0"
"294766","T","YHR084W (T) YDR528W","false","T","YHR084W (T) YDR528W",,"1.0"
"294767","T","YHR084W (T) YDR529C","false","T","YHR084W (T) YDR529C",,"1.0"
"294768","T","YHR084W (T) YDR530C","false","T","YHR084W (T) YDR530C",,"2.0"
"294769","T","YHR084W (T) YDR531W","false","T","YHR084W (T) YDR531W",,"1.0"
"294770","T","YHR084W (T) YPR182W","false","T","YHR084W (T) YPR182W",,"1.0"
"294771","T","YHR084W (T) YDR533C","false","T","YHR084W (T) YDR533C",,"1.0"
"294772","T","YHR084W (T) YPR184W","false","T","YHR084W (T) YPR184W",,"2.0"
"294773","T","YHR084W (T) YDR535C","false","T","YHR084W (T) YDR535C",,"2.0"
"294774","T","YHR084W (T) YDR537C","false","T","YHR084W (T) YDR537C",,"2.0"
"294775","T","YHR084W (T) YPR192W","false","T","YHR084W (T) YPR192W",,"2.0"
"294776","T","YHR084W (T) YDR545W","false","T","YHR084W (T) YDR545W",,"1.0"
"294777","T","YHR084W (T) YPR195C","false","T","YHR084W (T) YPR195C",,"2.0"
"294778","T","YHR084W (T) YLR035CA","false","T","YHR084W (T) YLR035CA",,"1.0"
"294779","T","YHR084W (T) YPR202W","false","T","YHR084W (T) YPR202W",,"2.0"
"294780","T","YHR084W (T) YEL007W","false","T","YHR084W (T) YEL007W",,"2.0"
"294781","T","YHR084W (T) YLR040C","false","T","YHR084W (T) YLR040C",,"2.0"
"294782","T","YHR084W (T) YPR203W","false","T","YHR084W (T) YPR203W",,"2.0"
"294783","T","YHR084W (T) YLR042C","false","T","YHR084W (T) YLR042C",,"2.0"
"294784","T","YHR084W (T) YEL012W","false","T","YHR084W (T) YEL012W",,"2.0"
"294785","T","YHR084W (T) YLR045C","false","T","YHR084W (T) YLR045C",,"1.0"
"294786","T","YHR084W (T) YLR053C","false","T","YHR084W (T) YLR053C",,"2.0"
"294787","T","YHR084W (T) YEL020C","false","T","YHR084W (T) YEL020C",,"1.0"
"294788","T","YHR084W (T) YLR055C","false","T","YHR084W (T) YLR055C",,"2.0"
"294789","T","YHR084W (T) snR40","false","T","YHR084W (T) snR40",,"1.0"
"294790","T","YHR084W (T) YEL021W","false","T","YHR084W (T) YEL021W",,"1.0"
"294791","T","YHR084W (T) YEL024W","false","T","YHR084W (T) YEL024W",,"3.0"
"294792","T","YHR084W (T) YEL025C","false","T","YHR084W (T) YEL025C",,"2.0"
"294793","T","YHR084W (T) YLR061W","false","T","YHR084W (T) YLR061W",,"3.0"
"294794","T","YHR084W (T) YEL026W","false","T","YHR084W (T) YEL026W",,"1.0"
"294795","T","YHR084W (T) YLR063W","false","T","YHR084W (T) YLR063W",,"3.0"
"294796","T","YHR084W (T) YEL030W","false","T","YHR084W (T) YEL030W",,"2.0"
"294797","T","YHR084W (T) YEL032W","false","T","YHR084W (T) YEL032W",,"2.0"
"294798","T","YHR084W (T) YEL033W","false","T","YHR084W (T) YEL033W",,"2.0"
"294799","T","YHR084W (T) YEL034W","false","T","YHR084W (T) YEL034W",,"1.0"
"294800","T","YHR084W (T) YEL035C","false","T","YHR084W (T) YEL035C",,"3.0"
"294801","T","YHR084W (T) YEL040W","false","T","YHR084W (T) YEL040W",,"3.0"
"294802","T","YHR084W (T) YEL041W","false","T","YHR084W (T) YEL041W",,"2.0"
"294803","T","YHR084W (T) YEL043W","false","T","YHR084W (T) YEL043W",,"3.0"
"294804","T","YHR084W (T) YEL044W","false","T","YHR084W (T) YEL044W",,"3.0"
"294805","T","YHR084W (T) YEL045C","false","T","YHR084W (T) YEL045C",,"3.0"
"294806","T","YHR084W (T) YLR084C","false","T","YHR084W (T) YLR084C",,"2.0"
"294807","T","YHR084W (T) YLR086W","false","T","YHR084W (T) YLR086W",,"1.0"
"294808","T","YHR084W (T) YEL048C","false","T","YHR084W (T) YEL048C",,"3.0"
"294809","T","YHR084W (T) YEL049W","false","T","YHR084W (T) YEL049W",,"2.0"
"294810","T","YHR084W (T) YLR090W","false","T","YHR084W (T) YLR090W",,"3.0"
"294811","T","YHR084W (T) YLR094C","false","T","YHR084W (T) YLR094C",,"2.0"
"294812","T","YHR084W (T) YLR099C","false","T","YHR084W (T) YLR099C",,"3.0"
"294813","T","YHR084W (T) YEL059C-A","false","T","YHR084W (T) YEL059C-A",,"3.0"
"294814","T","YHR084W (T) YEL060C","false","T","YHR084W (T) YEL060C",,"2.0"
"294815","T","YHR084W (T) YLR105C","false","T","YHR084W (T) YLR105C",,"1.0"
"294816","T","YHR084W (T) YLR107W","false","T","YHR084W (T) YLR107W",,"2.0"
"294817","T","YHR084W (T) YEL062W","false","T","YHR084W (T) YEL062W",,"2.0"
"294818","T","YHR084W (T) YLR108C","false","T","YHR084W (T) YLR108C",,"3.0"
"294819","T","YHR084W (T) YLR110C","false","T","YHR084W (T) YLR110C",,"3.0"
"294820","T","YHR084W (T) YLR111W","false","T","YHR084W (T) YLR111W",,"2.0"
"294821","T","YHR084W (T) YLR114C","false","T","YHR084W (T) YLR114C",,"3.0"
"294822","T","YHR084W (T) YEL069C","false","T","YHR084W (T) YEL069C",,"2.0"
"294823","T","YHR084W (T) YLR115W","false","T","YHR084W (T) YLR115W",,"1.0"
"294824","T","YHR084W (T) YEL070W","false","T","YHR084W (T) YEL070W",,"3.0"
"294825","T","YHR084W (T) YLR120C","false","T","YHR084W (T) YLR120C",,"2.0"
"294826","T","YHR084W (T) YLR121C","false","T","YHR084W (T) YLR121C",,"1.0"
"294827","T","YHR084W (T) YEL072W","false","T","YHR084W (T) YEL072W",,"2.0"
"294828","T","YHR084W (T) YLR132C","false","T","YHR084W (T) YLR132C",,"3.0"
"294829","T","YHR084W (T) YLR135W","false","T","YHR084W (T) YLR135W",,"3.0"
"294830","T","YHR084W (T) YLR141W","false","T","YHR084W (T) YLR141W",,"2.0"
"294831","T","YHR084W (T) YLR142W","false","T","YHR084W (T) YLR142W",,"3.0"
"294832","T","YHR084W (T) YLR147C","false","T","YHR084W (T) YLR147C",,"2.0"
"294833","T","YHR084W (T) YLR150W","false","T","YHR084W (T) YLR150W",,"3.0"
"294834","T","YHR084W (T) YLR153C","false","T","YHR084W (T) YLR153C",,"1.0"
"294835","T","YHR084W (T) YLR154C","false","T","YHR084W (T) YLR154C",,"3.0"
"294836","T","YHR084W (T) YER016W","false","T","YHR084W (T) YER016W",,"1.0"
"294837","T","YHR084W (T) YER025W","false","T","YHR084W (T) YER025W",,"1.0"
"294838","T","YHR084W (T) YLR162W","false","T","YHR084W (T) YLR162W",,"3.0"
"294839","T","YHR084W (T) YLR164W","false","T","YHR084W (T) YLR164W",,"3.0"
"294840","T","YHR084W (T) YLR165C","false","T","YHR084W (T) YLR165C",,"3.0"
"294841","T","YHR084W (T) YER033C","false","T","YHR084W (T) YER033C",,"2.0"
"294842","T","YHR084W (T) YER034W","false","T","YHR084W (T) YER034W",,"3.0"
"294843","T","YHR084W (T) YLR167W","false","T","YHR084W (T) YLR167W",,"1.0"
"294844","T","YHR084W (T) YLR168C","false","T","YHR084W (T) YLR168C",,"2.0"
"294845","T","YHR084W (T) YER037W","false","T","YHR084W (T) YER037W",,"3.0"
"294846","T","YHR084W (T) YER044C-A","false","T","YHR084W (T) YER044C-A",,"1.0"
"294847","T","YHR084W (T) YER044CA","false","T","YHR084W (T) YER044CA",,"1.0"
"294848","T","YHR084W (T) YLR185W","false","T","YHR084W (T) YLR185W",,"1.0"
"294849","T","YHR084W (T) YER048W-A","false","T","YHR084W (T) YER048W-A",,"1.0"
"294850","T","YHR084W (T) YER049W","false","T","YHR084W (T) YER049W",,"1.0"
"294851","T","YHR084W (T) YER054C","false","T","YHR084W (T) YER054C",,"3.0"
"294852","T","YHR084W (T) YLR194C","false","T","YHR084W (T) YLR194C",,"3.0"
"294853","T","YHR084W (T) YLR196W","false","T","YHR084W (T) YLR196W",,"1.0"
"294854","T","YHR084W (T) YLR197W","false","T","YHR084W (T) YLR197W",,"1.0"
"294855","T","YHR084W (T) YER064C","false","T","YHR084W (T) YER064C",,"3.0"
"294856","T","YHR084W (T) YLR212C","false","T","YHR084W (T) YLR212C",,"2.0"
"294857","T","YHR084W (T) YER065C","false","T","YHR084W (T) YER065C",,"1.0"
"294858","T","YHR084W (T) YLR213C","false","T","YHR084W (T) YLR213C",,"2.0"
"294859","T","YHR084W (T) YLR214W","false","T","YHR084W (T) YLR214W",,"2.0"
"294860","T","YHR084W (T) YER066W","false","T","YHR084W (T) YER066W",,"1.0"
"294861","T","YHR084W (T) YER067W","false","T","YHR084W (T) YER067W",,"2.0"
"294862","T","YHR084W (T) YLR216C","false","T","YHR084W (T) YLR216C",,"1.0"
"294863","T","YHR084W (T) YLR217W","false","T","YHR084W (T) YLR217W",,"2.0"
"294864","T","YHR084W (T) YER073W","false","T","YHR084W (T) YER073W",,"3.0"
"294865","T","YHR084W (T) YLR227C","false","T","YHR084W (T) YLR227C",,"1.0"
"294866","T","YHR084W (T) YLR230W","false","T","YHR084W (T) YLR230W",,"1.0"
"294867","T","YHR084W (T) YER079W","false","T","YHR084W (T) YER079W",,"2.0"
"294868","T","YHR084W (T) YER081W","false","T","YHR084W (T) YER081W",,"2.0"
"294869","T","YHR084W (T) YLR243W","false","T","YHR084W (T) YLR243W",,"1.0"
"294870","T","YHR084W (T) YER087W","false","T","YHR084W (T) YER087W",,"3.0"
"294871","T","YHR084W (T) YLR249W","false","T","YHR084W (T) YLR249W",,"3.0"
"294872","T","YHR084W (T) YER091C","false","T","YHR084W (T) YER091C",,"3.0"
"294873","T","YHR084W (T) YLR255C","false","T","YHR084W (T) YLR255C",,"2.0"
"294874","T","YHR084W (T) YER094C","false","T","YHR084W (T) YER094C",,"2.0"
"294875","T","YHR084W (T) YLR257W","false","T","YHR084W (T) YLR257W",,"1.0"
"294876","T","YHR084W (T) YER095W","false","T","YHR084W (T) YER095W",,"2.0"
